PLAYER_ID,PLAYER_NAME,provisional_action_bucket,provisional_action_label,holdout_for_case_study,holdout_reason,case_study_priority,decision_card_ready_flag
202696,Nikola Vučević,offer_now_disciplined_band,Offer now at disciplined price,True,Reserved salary suggestion demo player; exclude from future salary-model training/calibration.,reserved_demo,True
202701,Nolan Smith,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
202708,Norris Cole,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
202704,Reggie Jackson,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
202714,Shelvin Mack,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
202699,Tobias Harris,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
202727,Travis Leslie,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
202717,Trey Thompkins,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
202684,Tristan Thompson,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
202715,Tyler Honeycutt,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
202731,Vernon Macklin,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
203083,Andre Drummond,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203094,Andrew Nicholson,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203076,Anthony Davis,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
203102,Arnett Moultrie,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
203085,Austin Rivers,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203108,Bernard James,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
203078,Bradley Beal,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203081,Damian Lillard,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203130,Darius Johnson-Odom,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
203121,Darius Miller,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
203079,Dion Waiters,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203117,Doron Lamb,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203110,Draymond Green,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203095,Evan Fournier,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
203097,Fab Melo,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
203105,Festus Ezeli,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
203128,Furkan Aldemir,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203084,Harrison Barnes,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203109,Jae Crowder,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203099,Jared Cunningham,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
203096,Jared Sullinger,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
203106,Jeffery Taylor,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203087,Jeremy Lamb,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203089,John Henson,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203098,John Jenkins,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203120,Justin Hamilton,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
203088,Kendall Marshall,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203122,Kevin Murphy,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
203114,Khris Middleton,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203119,Kim English,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
203123,Kostas Papanikolaou,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
203126,Kris Joseph,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
203124,Kyle O'Quinn,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203104,Marquis Teague,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
203090,Maurice Harkless,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
203086,Meyers Leonard,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
203077,Michael Kidd-Gilchrist,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
203118,Mike Scott,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203101,Miles Plumlee,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
203136,Ognjen Kuzmic,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
203111,Orlando Johnson,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
203103,Perry Jones III,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
203112,Quincy Acy,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203113,Quincy Miller,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203133,Robbie Hummel,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
203135,Robert Sacre,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
203091,Royce White,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
203093,Terrence Jones,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203082,Terrence Ross,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203080,Thomas Robinson,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
203100,Tony Wroten,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
203129,Tornike Shengelia,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
203092,Tyler Zeller,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203116,Tyshawn Taylor,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
203115,Will Barton,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203518,Alex Abrines,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203458,Alex Len,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
203459,Allen Crabbe,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203460,Andre Roberson,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203461,Anthony Bennett,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203462,Archie Goodwin,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
203463,Ben McLemore,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203468,CJ McCollum,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203467,Carrick Felix,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
203469,Cody Zeller,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
203471,Dennis Schröder,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203475,Erick Green,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
203513,Erik Murphy,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
203507,Giannis Antetokounmpo,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
203318,Glen Rice,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
203476,Gorgui Dieng,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203511,Grant Jerrett,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
203477,Isaiah Canaan,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203479,Jamaal Franklin,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
203516,James Ennis III,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203481,Jeff Withey,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
203530,Joffrey Lauvergne,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
203482,Kelly Olynyk,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203484,Kentavious Caldwell-Pope,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203485,Lorenzo Brown,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
203512,Lucas Nogueira,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203486,Mason Plumlee,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203487,Michael Carter-Williams,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
203488,Mike Muscala,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203489,Nate Wolters,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
203517,Nemanja Nedovic,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
203457,Nerlens Noel,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203490,Otto Porter Jr.,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
203491,Peyton Siva,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
203510,Pierre Jackson,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
203526,Raul Neto,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203492,Ray McCallum,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203493,Reggie Bullock Jr.,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203495,Ricky Ledo,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
203497,Rudy Gobert,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203527,Ryan Kelly,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
203508,Sergey Karasev,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
203498,Shabazz Muhammad,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
203499,Shane Larkin,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203524,Solomon Hill,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203500,Steven Adams,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
203501,Tim Hardaway Jr.,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203502,Tony Mitchell,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
203503,Tony Snell,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203504,Trey Burke,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
203506,Victor Oladipo,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203932,Aaron Gordon,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203940,Adreian Payne,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
203952,Andrew Wiggins,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203992,Bogdan Bogdanović,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
203998,Bruno Caboclo,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
203912,C.J. Wilcox,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
203946,Cameron Bairstow,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
203921,Cleanthony Early,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
203991,Clint Capela,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
203928,Cory Jefferson,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
203996,Damien Inglis,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
203957,Dante Exum,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
203967,Dario Saric,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203906,Devyn Marble,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
203926,Doug McDermott,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203939,Dwight Powell,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
204002,Edy Tavares,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
203901,Elfrid Payton,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
203914,Gary Harris,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203922,Glenn Robinson III,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203953,Jabari Parker,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
203923,James Young,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
203950,Jarnell Stokes,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
203924,Jerami Grant,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
203925,Joe Harris,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203954,Joel Embiid,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
203948,Johnny O'Bryant III,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203919,Jordan Adams,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
203903,Jordan Clarkson,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203895,Jordan McRae,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
203962,Josh Huestis,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
203944,Julius Randle,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203994,Jusuf Nurkić,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203909,KJ McDaniels,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
203937,Kyle Anderson,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
203934,Lamar Patterson,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
203935,Marcus Smart,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203900,Markel Brown,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
203956,Mitch McGary,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
203910,Nick Johnson,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
203917,Nik Stauskas,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203999,Nikola Jokić,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203943,Noah Vonleh,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
203798,PJ Hairston,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203918,Rodney Hood,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203893,Russ Smith,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
203902,Semaj Christon,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
203894,Shabazz Napier,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203915,Spencer Dinwiddie,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203933,T.J. Warren,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
203648,Thanasis Antetokounmpo,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
203898,Tyler Ennis,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
203897,Zach LaVine,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1626150,Andrew Harrison,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1626148,Anthony Brown,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1626171,Bobby Portis,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1626183,Branden Dawson,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
1626166,Cameron Payne,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1626224,Cedi Osman,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1626191,Chris McCullough,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
1626156,D'Angelo Russell,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1626177,Dakari Johnson,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
1626199,Darrun Hilliard,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1626153,Delon Wright,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1626164,Devin Booker,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1626144,Emmanuel Mudiay,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1626163,Frank Kaminsky,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1626143,Jahlil Okafor,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1626185,Jarell Martin,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1626170,Jerian Grant,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1626202,Joe Young,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1626175,Jordan Mickey,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
1626147,Justin Anderson,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1626159,Justise Winslow,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1626157,Karl-Anthony Towns,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1626162,Kelly Oubre Jr.,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
204001,Kristaps Porziņģis,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1626204,Larry Nance Jr.,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1626209,Mario Hezonja,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1626149,Montrezl Harrell,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1626167,Myles Turner,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1626181,Norman Powell,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1626192,Pat Connaughton,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1626154,RJ Hunter,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
1626176,Rakeem Christmas,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
1626173,Rashad Vaughn,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1626158,Richaun Holmes,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1626178,Rondae Hollis-Jefferson,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1626155,Sam Dekker,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1626169,Stanley Johnson,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1626179,Terry Rozier,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1626168,Trey Lyles,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1626145,Tyus Jones,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1626161,Willie Cauley-Stein,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1626195,Willy Hernangomez,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
1627773,AJ Hammons,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
1627846,Abdel Nader,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1627790,Ante Zizic,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1627791,Ben Bentil,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
1627732,Ben Simmons,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1627742,Brandon Ingram,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1627744,Brice Johnson,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1627741,Buddy Hield,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1627747,Caris LeVert,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1627767,Cheick Diallo,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1627778,Chinanu Onuaku,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
1627745,Damian Jones,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1627772,Daniel Hamilton,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1627761,DeAndre' Bembry,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1627749,Dejounte Murray,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1627743,Demetrius Jackson,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
1627756,Denzel Valentine,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1627738,Deyonta Davis,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
1627754,Diamond Stone,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
1627734,Domantas Sabonis,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1627733,Dragan Bender,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1627788,Furkan Korkmaz,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1627777,Georges Niang,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1627834,Georgios Papagiannis,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
1627824,Guerschon Yabusele,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
1627740,Henry Ellenson,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
1627785,Isaiah Whitehead,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1627826,Ivica Zubac,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1627774,Jake Layman,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1627751,Jakob Poeltl,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1627750,Jamal Murray,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1627759,Jaylen Brown,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1627762,Joel Bolomboy,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
1627823,Juancho Hernangomez,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1627770,Kay Felder,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1627739,Kris Dunn,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1627781,Malachi Richardson,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
1627763,Malcolm Brogdon,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1627736,Malik Beasley,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
1627779,Marcus Paige,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
1627737,Marquese Chriss,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
1627771,Michael Gbinije,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
1627783,Pascal Siakam,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1627775,Patrick McCaw,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1627835,Paul Zipser,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1627746,Skal Labissiere,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1627757,Stephen Zimmerman,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1627752,Taurean Prince,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1627748,Thon Maker,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1627789,Timothe Luwawu-Cabarrot,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1627755,Tyler Ulis,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1627820,Tyrone Wallace,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1627735,Wade Baldwin IV,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
1627753,Zhou Qi,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
1628409,Alec Peters,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
1628394,Anžejs Pasečņiks,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1628389,Bam Adebayo,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1628403,Caleb Swanigan,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
1628391,D.J. Wilson,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1628422,Damyean Dotson,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1628432,Davon Reed,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
1628368,De'Aaron Fox,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1628401,Derrick White,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1628415,Dillon Brooks,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1628378,Donovan Mitchell,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1628407,Dwayne Bacon,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1628410,Edmond Sumner,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1628402,Frank Jackson,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1628412,Frank Mason III,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1628373,Frank Ntilikina,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1628385,Harry Giles III,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1628387,Ike Anigbogu,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
1628392,Isaiah Hartenstein,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1628397,Ivan Rabb,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1628444,Jabari Bird,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
1628417,Jaron Blossomgame,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
1628386,Jarrett Allen,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1628393,Jawun Evans,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
1628369,Jayson Tatum,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1628381,John Collins,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1628413,Jonah Bolden,avoid_overcommitting,Avoid overcommitting,False,,full_cohort,True
1628371,Jonathan Isaac,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1628395,Jordan Bell,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1628404,Josh Hart,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1628367,Josh Jackson,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1628382,Justin Jackson,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1628383,Justin Patton,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1628443,Kadeem Allen,wait_and_save_flexibility,Wait and save flexibility,False,,full_cohort,True
1628398,Kyle Kuzma,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1628374,Lauri Markkanen,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1628366,Lonzo Ball,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1628379,Luke Kennard,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1628370,Malik Monk,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
1628420,Monte Morris,offer_now_disciplined_band,Offer now at disciplined price,False,,full_cohort,True
