PLAYER_ID,COHORT_PLAYER_NAME,DRAFT_YEAR,season_num,season_string,games_with_shots,shot_attempts,shot_makes,fg_pct,avg_loc_x,avg_loc_y,avg_total_seconds_remaining,low_volume_lt25_flag,low_volume_lt50_flag,low_volume_lt100_flag
201616,Darnell Jackson,2008,3,2010-11,49,158,77,0.4873417721518987,0.6329113924050633,66.9493670886076,342.7088607594937,0,0,0
201621,Joe Crawford,2008,1,2008-09,2,10,3,0.3,-35.0,47.6,289.3,1,1,1
201623,Semih Erden,2008,3,2010-11,36,111,62,0.5585585585585585,-2.1171171171171173,10.801801801801801,382.0810810810811,0,0,0
201623,Semih Erden,2008,4,2011-12,22,74,39,0.527027027027027,-4.662162162162162,14.945945945945946,351.3243243243243,0,0,1
201933,Blake Griffin,2009,2,2010-11,82,1376,696,0.5058139534883721,-13.751453488372093,43.366279069767444,355.7848837209302,0,0,0
201933,Blake Griffin,2009,3,2011-12,66,1022,561,0.5489236790606654,-4.857142857142857,53.34344422700587,357.05577299412914,0,0,0
201933,Blake Griffin,2009,4,2012-13,80,1072,577,0.5382462686567164,-5.947761194029851,51.507462686567166,347.23787313432837,0,0,0
201934,Hasheem Thabeet,2009,1,2009-10,51,131,77,0.5877862595419847,-1.7557251908396947,13.511450381679388,344.70992366412213,0,0,0
201934,Hasheem Thabeet,2009,2,2010-11,26,40,17,0.425,8.85,24.75,284.2,0,1,1
201934,Hasheem Thabeet,2009,3,2011-12,10,21,11,0.5238095238095238,20.238095238095237,10.333333333333334,275.8095238095238,1,1,1
201934,Hasheem Thabeet,2009,4,2012-13,44,106,64,0.6037735849056604,8.632075471698114,7.688679245283019,371.79245283018867,0,0,0
201935,James Harden,2009,1,2009-10,76,578,233,0.4031141868512111,-17.05017301038062,94.52249134948097,357.65051903114187,0,0,0
201935,James Harden,2009,2,2010-11,82,684,298,0.43567251461988304,-0.043859649122807015,104.77777777777777,352.8932748538012,0,0,0
201935,James Harden,2009,3,2011-12,62,629,309,0.4912559618441971,5.953895071542131,95.13195548489666,356.731319554849,0,0,0
201935,James Harden,2009,4,2012-13,78,1337,585,0.43754674644727,9.474195961106956,106.8885564697083,301.3941660433807,0,0,0
201936,Tyreke Evans,2009,1,2009-10,72,1165,533,0.4575107296137339,4.226609442060086,62.869527896995706,330.94248927038626,0,0,0
201936,Tyreke Evans,2009,2,2010-11,57,933,382,0.40943193997856375,13.658798283261802,77.29291845493562,312.4244372990354,0,0,0
201936,Tyreke Evans,2009,3,2011-12,63,900,408,0.4533333333333333,17.505555555555556,65.14111111111112,338.82,0,0,0
201936,Tyreke Evans,2009,4,2012-13,65,765,366,0.47843137254901963,21.09281045751634,64.5111111111111,329.25228758169936,0,0,0
201937,Ricky Rubio,2009,3,2011-12,41,389,139,0.35732647814910024,-13.352185089974293,89.13110539845758,329.3573264781491,0,0,0
201937,Ricky Rubio,2009,4,2012-13,56,514,185,0.35992217898832685,-3.1361867704280155,90.56809338521401,329.2976653696498,0,0,0
201938,Jonny Flynn,2009,1,2009-10,81,952,397,0.4170168067226891,10.879201680672269,83.24579831932773,332.9432773109244,0,0,0
201938,Jonny Flynn,2009,2,2010-11,53,296,108,0.36486486486486486,-8.29391891891892,122.47972972972973,339.8614864864865,0,0,0
201938,Jonny Flynn,2009,3,2011-12,27,131,46,0.3511450381679389,18.52671755725191,92.43511450381679,366.67175572519085,0,0,0
201939,Stephen Curry,2009,1,2009-10,79,1143,528,0.46194225721784776,-2.2615923009623797,115.68941382327209,345.0087489063867,0,0,0
201939,Stephen Curry,2009,2,2010-11,74,1053,505,0.4795821462488129,0.7587844254510921,106.002849002849,326.55555555555554,0,0,0
201939,Stephen Curry,2009,3,2011-12,25,296,145,0.48986486486486486,-0.6824324324324325,127.33108108108108,348.9628378378378,0,0,0
201939,Stephen Curry,2009,4,2012-13,78,1388,626,0.4510086455331412,2.2579250720461097,135.95605187319885,356.9992795389049,0,0,0
201941,Jordan Hill,2009,1,2009-10,45,201,99,0.4925373134328358,-3.7611940298507465,50.18407960199005,344.56716417910445,0,0,0
201941,Jordan Hill,2009,2,2010-11,64,352,173,0.4914772727272727,-0.2556818181818182,49.90909090909091,362.75,0,0,0
201941,Jordan Hill,2009,3,2011-12,37,165,82,0.49696969696969695,-1.4424242424242424,50.96363636363636,372.1212121212121,0,0,0
201941,Jordan Hill,2009,4,2012-13,28,155,77,0.4967741935483871,3.529032258064516,59.83225806451613,302.7935483870968,0,0,0
201942,DeMar DeRozan,2009,1,2009-10,77,512,255,0.498046875,14.216796875,40.322265625,374.837890625,0,0,0
201942,DeMar DeRozan,2009,2,2010-11,82,1154,539,0.46707105719237435,4.232235701906412,64.22876949740035,355.62824956672443,0,0,0
201942,DeMar DeRozan,2009,3,2011-12,63,903,381,0.4219269102990033,-0.3122923588039867,71.9889258028793,351.8405315614618,0,0,0
201942,DeMar DeRozan,2009,4,2012-13,82,1231,548,0.44516653127538586,-10.066612510154346,73.93988627132413,343.17059301380993,0,0,0
201943,Brandon Jennings,2009,1,2009-10,82,1216,451,0.37088815789473684,-9.979440789473685,106.37993421052632,345.1981907894737,0,0,0
201943,Brandon Jennings,2009,2,2010-11,63,926,361,0.3898488120950324,-5.524838012958964,97.45032397408207,311.4276457883369,0,0,0
201943,Brandon Jennings,2009,3,2011-12,66,1121,469,0.41837644959857273,-4.2625,92.40892857142858,326.11775200713646,0,0,0
201943,Brandon Jennings,2009,4,2012-13,80,1247,497,0.39855653568564553,-0.06896551724137931,98.92221331194868,349.03849238171614,0,0,0
201944,Terrence Williams,2009,1,2009-10,75,651,261,0.4009216589861751,4.244239631336406,71.6405529953917,326.81720430107526,0,0,0
201944,Terrence Williams,2009,2,2010-11,21,115,43,0.3739130434782609,-6.086956521739131,79.16521739130435,279.04347826086956,0,0,0
201944,Terrence Williams,2009,3,2011-12,29,198,85,0.4292929292929293,9.621212121212121,89.83333333333333,310.04545454545456,0,0,0
201944,Terrence Williams,2009,4,2012-13,19,97,48,0.4948453608247423,22.082474226804123,80.9381443298969,358.5257731958763,0,0,1
201945,Gerald Henderson,2009,1,2009-10,36,104,37,0.3557692307692308,7.923076923076923,72.76923076923077,282.1730769230769,0,0,0
201945,Gerald Henderson,2009,2,2010-11,68,570,259,0.4543859649122807,20.84561403508772,70.02982456140352,352.65263157894736,0,0,0
201945,Gerald Henderson,2009,3,2011-12,55,723,332,0.45919778699861685,24.85615491009682,78.24619640387276,346.54633471645917,0,0,0
201945,Gerald Henderson,2009,4,2012-13,68,855,382,0.44678362573099417,6.940350877192983,70.66783625730994,369.28538011695906,0,0,0
201946,Tyler Hansbrough,2009,1,2009-10,29,225,81,0.36,-7.431111111111111,52.68888888888889,306.61333333333334,0,0,0
201946,Tyler Hansbrough,2009,2,2010-11,68,613,285,0.46492659053833607,-3.7112561174551386,64.10603588907014,355.0570962479608,0,0,0
201946,Tyler Hansbrough,2009,3,2011-12,66,479,194,0.40501043841336115,3.2359081419624216,58.56367432150313,349.7453027139875,0,0,0
201946,Tyler Hansbrough,2009,4,2012-13,81,407,176,0.43243243243243246,3.027027027027027,44.93120393120393,376.34643734643737,0,0,0
201947,Earl Clark,2009,1,2009-10,44,151,56,0.3708609271523179,8.417218543046358,77.21192052980132,317.8079470198675,0,0,0
201947,Earl Clark,2009,2,2010-11,35,158,68,0.43037974683544306,2.721518987341772,58.71518987341772,318.5189873417722,0,0,0
201947,Earl Clark,2009,3,2011-12,36,139,51,0.3669064748201439,-3.697841726618705,48.1294964028777,328.1438848920863,0,0,0
201947,Earl Clark,2009,4,2012-13,54,386,170,0.44041450777202074,6.272020725388601,84.46632124352331,374.9922279792746,0,0,0
201948,Austin Daye,2009,1,2009-10,62,295,137,0.46440677966101696,2.54421768707483,63.41156462585034,351.95254237288134,0,0,0
201948,Austin Daye,2009,2,2010-11,70,471,193,0.40976645435244163,-9.382165605095542,72.54777070063695,358.38216560509557,0,0,0
201948,Austin Daye,2009,3,2011-12,37,227,73,0.32158590308370044,-5.599118942731278,86.73568281938326,344.99118942731275,0,0,0
201948,Austin Daye,2009,4,2012-13,51,208,90,0.4326923076923077,-9.0625,107.9951923076923,352.33653846153845,0,0,0
201949,James Johnson,2009,1,2009-10,62,210,95,0.4523809523809524,7.8619047619047615,54.74285714285714,383.8809523809524,0,0,0
201949,James Johnson,2009,2,2010-11,36,237,108,0.45569620253164556,32.957805907173,55.9873417721519,359.8396624472574,0,0,0
201949,James Johnson,2009,3,2011-12,62,518,233,0.4498069498069498,13.498069498069498,54.640926640926644,340.1660231660232,0,0,0
201949,James Johnson,2009,4,2012-13,52,283,117,0.4134275618374558,2.1130742049469964,57.39575971731449,364.5618374558304,0,0,0
201950,Jrue Holiday,2009,1,2009-10,73,520,230,0.4423076923076923,-11.863461538461538,91.15961538461538,341.87884615384615,0,0,0
201950,Jrue Holiday,2009,2,2010-11,82,999,446,0.44644644644644643,-9.105105105105105,79.47147147147147,367.04104104104107,0,0,0
201950,Jrue Holiday,2009,3,2011-12,65,834,360,0.4316546762589928,-5.448441247002398,78.2841726618705,385.3129496402878,0,0,0
201950,Jrue Holiday,2009,4,2012-13,78,1288,555,0.4309006211180124,-7.307453416149069,84.23680124223603,335.0450310559006,0,0,0
201951,Ty Lawson,2009,1,2009-10,64,390,201,0.5153846153846153,-2.117948717948718,65.02307692307693,346.8615384615385,0,0,0
201951,Ty Lawson,2009,2,2010-11,80,688,346,0.502906976744186,10.783430232558139,65.93459302325581,347.28343023255815,0,0,0
201951,Ty Lawson,2009,3,2011-12,61,767,374,0.4876140808344198,4.044328552803129,86.37288135593221,329.864406779661,0,0,0
201951,Ty Lawson,2009,4,2012-13,73,971,448,0.46138002059732236,6.421215242018538,83.14315139031926,336.6035015447992,0,0,0
201952,Jeff Teague,2009,1,2009-10,65,227,90,0.3964757709251101,-3.7797356828193833,80.7885462555066,345.93392070484583,0,0,0
201952,Jeff Teague,2009,2,2010-11,68,304,133,0.4375,-6.796052631578948,77.9967105263158,332.1381578947368,0,0,0
201952,Jeff Teague,2009,3,2011-12,66,672,320,0.47619047619047616,-2.3824404761904763,76.94791666666667,336.66815476190476,0,0,0
201952,Jeff Teague,2009,4,2012-13,80,974,439,0.45071868583162217,2.313141683778234,87.51848049281314,343.0205338809035,0,0,0
201953,Eric Maynor,2009,1,2009-10,78,368,154,0.41847826086956524,-18.73641304347826,81.58423913043478,368.3152173913044,0,0,0
201953,Eric Maynor,2009,2,2010-11,82,333,134,0.4024024024024024,-32.54054054054054,110.32432432432432,389.1381381381381,0,0,0
201953,Eric Maynor,2009,3,2011-12,9,39,14,0.358974358974359,-35.61538461538461,143.35897435897436,455.6923076923077,0,1,1
201953,Eric Maynor,2009,4,2012-13,60,281,106,0.37722419928825623,-34.544483985765126,114.13523131672598,354.491103202847,0,0,0
201954,Darren Collison,2009,1,2009-10,75,789,376,0.47655259822560203,-3.752851711026616,78.29911280101395,309.92268694550063,0,0,0
201954,Darren Collison,2009,2,2010-11,79,870,398,0.4574712643678161,0.7758620689655172,83.06436781609196,315.7252873563218,0,0,0
201954,Darren Collison,2009,3,2011-12,60,523,230,0.4397705544933078,-6.239005736137667,85.14531548757171,313.3575525812619,0,0,0
201954,Darren Collison,2009,4,2012-13,81,724,341,0.47099447513812154,-4.6353591160221,77.0621546961326,320.7513812154696,0,0,0
201956,Omri Casspi,2009,1,2009-10,77,672,300,0.44642857142857145,14.883928571428571,75.58035714285714,344.20535714285717,0,0,0
201956,Omri Casspi,2009,2,2010-11,71,546,225,0.41208791208791207,10.421245421245422,85.04761904761905,340.63919413919416,0,0,0
201956,Omri Casspi,2009,3,2011-12,65,412,166,0.4029126213592233,8.337378640776699,74.00242718446601,400.05582524271847,0,0,0
201956,Omri Casspi,2009,4,2012-13,38,160,63,0.39375,-2.1625,109.60625,398.925,0,0,0
201957,Byron Mullens,2009,1,2009-10,7,19,7,0.3684210526315789,7.315789473684211,64.47368421052632,199.6315789473684,1,1,1
201957,Byron Mullens,2009,2,2010-11,9,28,9,0.32142857142857145,13.0,66.35714285714286,206.17857142857142,0,1,1
201957,Byron Mullens,2009,3,2011-12,64,591,251,0.42470389170896783,5.668358714043993,90.58375634517766,350.36717428087985,0,0,0
201957,Byron Mullens,2009,4,2012-13,52,563,217,0.38543516873889877,16.536412078152754,98.84014209591474,373.3321492007105,0,0,0
201958,Rodrigue Beaubois,2009,1,2009-10,49,299,155,0.5183946488294314,-14.88628762541806,83.73913043478261,349.6555183946488,0,0,0
201958,Rodrigue Beaubois,2009,2,2010-11,28,223,94,0.42152466367713004,-4.663677130044843,95.29596412556054,401.5739910313901,0,0,0
201958,Rodrigue Beaubois,2009,3,2011-12,52,445,188,0.42247191011235957,6.058426966292135,91.7685393258427,336.0134831460674,0,0,0
201958,Rodrigue Beaubois,2009,4,2012-13,41,176,65,0.3693181818181818,0.9886363636363636,113.11363636363636,340.25,0,0,0
201959,Taj Gibson,2009,1,2009-10,81,629,311,0.4944356120826709,-0.8521462639109698,44.09856915739269,381.1096979332273,0,0,0
201959,Taj Gibson,2009,2,2010-11,79,502,234,0.46613545816733065,10.854581673306773,48.35059760956175,381.7828685258964,0,0,0
201959,Taj Gibson,2009,3,2011-12,63,404,200,0.49504950495049505,8.685643564356436,36.67574257425743,352.23762376237624,0,0,0
201959,Taj Gibson,2009,4,2012-13,65,441,214,0.4852607709750567,2.7120181405895694,37.78004535147392,347.85714285714283,0,0,0
201960,DeMarre Carroll,2009,1,2009-10,60,222,88,0.3963963963963964,0.7657657657657657,74.04954954954955,361.9549549549549,0,0,0
201960,DeMarre Carroll,2009,2,2010-11,8,12,4,0.3333333333333333,-0.5833333333333334,50.75,195.83333333333334,1,1,1
201960,DeMarre Carroll,2009,3,2011-12,22,105,43,0.4095238095238095,10.58095238095238,75.13333333333334,387.4190476190476,0,0,0
201960,DeMarre Carroll,2009,4,2012-13,63,324,149,0.45987654320987653,-2.3395061728395063,78.46296296296296,344.5061728395062,0,0,0
201961,Wayne Ellington,2009,1,2009-10,75,448,190,0.42410714285714285,15.830357142857142,100.51116071428571,330.33482142857144,0,0,0
201961,Wayne Ellington,2009,2,2010-11,59,397,160,0.40302267002518893,10.005037783375315,108.71284634760706,336.02770780856423,0,0,0
201961,Wayne Ellington,2009,3,2011-12,47,302,122,0.40397350993377484,11.788079470198676,104.01324503311258,354.47682119205297,0,0,0
201961,Wayne Ellington,2009,4,2012-13,77,529,226,0.42722117202268434,19.73156899810964,117.26843100189036,365.54631379962194,0,0,0
201962,Toney Douglas,2009,1,2009-10,53,391,179,0.4578005115089514,10.695652173913043,100.12787723785166,304.6675191815857,0,0,0
201962,Toney Douglas,2009,2,2010-11,81,755,314,0.41589403973509936,10.096816976127322,103.21087533156499,335.6622516556291,0,0,0
201962,Toney Douglas,2009,3,2011-12,37,290,94,0.32413793103448274,17.96206896551724,115.47586206896551,352.49655172413793,0,0,0
201962,Toney Douglas,2009,4,2012-13,69,466,188,0.4034334763948498,0.8154506437768241,80.20600858369099,296.93562231759654,0,0,0
201963,Christian Eyenga,2009,2,2010-11,44,306,130,0.42483660130718953,-22.526143790849673,69.25490196078431,365.8267973856209,0,0,0
201963,Christian Eyenga,2009,3,2011-12,6,25,6,0.24,-30.36,53.6,381.24,0,1,1
201964,Victor Claver,2009,4,2012-13,44,189,74,0.3915343915343915,5.216931216931217,79.51851851851852,377.51851851851853,0,0,0
201965,Jeff Ayres,2009,1,2009-10,20,65,43,0.6615384615384615,-8.692307692307692,25.56923076923077,318.9384615384615,0,0,1
201965,Jeff Ayres,2009,3,2011-12,14,36,15,0.4166666666666667,9.444444444444445,42.69444444444444,239.44444444444446,0,1,1
201965,Jeff Ayres,2009,4,2012-13,30,126,61,0.48412698412698413,-18.023809523809526,66.42857142857143,351.95238095238096,0,0,0
201966,Jermaine Taylor,2009,1,2009-10,24,119,45,0.37815126050420167,9.042016806722689,42.61344537815126,336.109243697479,0,0,0
201966,Jermaine Taylor,2009,2,2010-11,33,196,94,0.47959183673469385,2.204081632653061,53.69897959183673,354.6275510204082,0,0,0
201967,Dante Cunningham,2009,1,2009-10,57,214,106,0.4953271028037383,-7.52803738317757,84.57476635514018,334.1542056074766,0,0,0
201967,Dante Cunningham,2009,2,2010-11,78,472,218,0.461864406779661,12.158898305084746,72.19703389830508,348.06779661016947,0,0,0
201967,Dante Cunningham,2009,3,2011-12,62,279,144,0.5161290322580645,-1.4587813620071686,60.6415770609319,338.8494623655914,0,0,0
201967,Dante Cunningham,2009,4,2012-13,80,671,314,0.46795827123695977,-14.49925484351714,95.03427719821163,361.65871833084947,0,0,0
201969,DaJuan Summers,2009,1,2009-10,35,130,46,0.35384615384615387,-7.153846153846154,74.26153846153846,315.4,0,0,0
201969,DaJuan Summers,2009,2,2010-11,18,69,28,0.4057971014492754,11.44927536231884,56.98550724637681,276.92753623188406,0,0,1
201969,DaJuan Summers,2009,3,2011-12,14,65,28,0.4307692307692308,10.938461538461539,70.76923076923077,357.03076923076924,0,0,1
201969,DaJuan Summers,2009,4,2012-13,1,4,1,0.25,-49.75,151.25,165.5,1,1,1
201970,Sam Young,2009,1,2009-10,78,497,224,0.4507042253521127,6.609657947686117,49.19718309859155,361.5734406438632,0,0,0
201970,Sam Young,2009,2,2010-11,75,494,233,0.4716599190283401,4.198380566801619,54.60323886639676,378.0506072874494,0,0,0
201970,Sam Young,2009,3,2011-12,32,127,45,0.3543307086614173,11.89763779527559,63.330708661417326,284.88188976377955,0,0,0
201970,Sam Young,2009,4,2012-13,45,148,58,0.3918918918918919,-3.668918918918919,66.0,335.1756756756757,0,0,0
201971,DeJuan Blair,2009,1,2009-10,80,495,275,0.5555555555555556,5.991919191919192,14.93131313131313,361.8888888888889,0,0,0
201971,DeJuan Blair,2009,2,2010-11,81,583,292,0.5008576329331046,4.826758147512865,22.991423670668954,409.86106346483706,0,0,0
201971,DeJuan Blair,2009,3,2011-12,64,504,269,0.5337301587301587,1.0376984126984128,27.52777777777778,396.37301587301585,0,0,0
201971,DeJuan Blair,2009,4,2012-13,57,271,142,0.5239852398523985,8.11070110701107,32.859778597785976,356.8671586715867,0,0,0
201972,Jon Brockman,2009,1,2009-10,41,103,55,0.5339805825242718,-1.2718446601941749,20.95145631067961,333.7378640776699,0,0,0
201972,Jon Brockman,2009,2,2010-11,42,94,48,0.5106382978723404,0.7127659574468085,23.28723404255319,363.71276595744683,0,0,1
201972,Jon Brockman,2009,3,2011-12,21,45,15,0.3333333333333333,8.422222222222222,37.55555555555556,302.9111111111111,0,1,1
201973,Jonas Jerebko,2009,1,2009-10,79,603,290,0.48092868988391374,3.2935323383084576,51.77446102819237,339.4145936981758,0,0,0
201973,Jonas Jerebko,2009,3,2011-12,64,453,212,0.46799116997792495,9.6158940397351,67.30905077262693,355.28918322295806,0,0,0
201973,Jonas Jerebko,2009,4,2012-13,49,316,142,0.44936708860759494,-1.9272151898734178,67.84493670886076,343.87974683544303,0,0,0
201974,Derrick Brown,2009,1,2009-10,43,147,68,0.46258503401360546,7.401360544217687,32.51700680272109,266.57142857142856,0,0,0
201974,Derrick Brown,2009,2,2010-11,43,131,74,0.5648854961832062,3.6769230769230767,20.984615384615385,310.7022900763359,0,0,0
201974,Derrick Brown,2009,3,2011-12,64,409,212,0.5183374083129584,1.3202933985330074,44.40342298288508,362.958435207824,0,0,0
201975,Jodie Meeks,2009,1,2009-10,55,268,104,0.3880597014925373,-10.752808988764045,106.1685393258427,299.97014925373134,0,0,0
201975,Jodie Meeks,2009,2,2010-11,74,570,242,0.4245614035087719,-1.1157894736842104,111.48245614035088,372.18947368421055,0,0,0
201975,Jodie Meeks,2009,3,2011-12,65,467,191,0.4089935760171306,-10.925053533190578,115.16059957173448,369.8779443254818,0,0,0
201975,Jodie Meeks,2009,4,2012-13,75,530,205,0.3867924528301887,-26.601134215500945,108.117202268431,353.1056603773585,0,0,0
201976,Patrick Beverley,2009,4,2012-13,40,189,79,0.41798941798941797,15.761904761904763,93.48677248677248,330.46031746031747,0,0,0
201977,Marcus Thornton,2009,1,2009-10,73,883,398,0.4507361268403171,38.312570781426956,80.09060022650057,342.45753114382785,0,0,0
201977,Marcus Thornton,2009,2,2010-11,72,807,350,0.43370508054522927,27.667905824039654,89.46964064436183,338.37546468401484,0,0,0
201977,Marcus Thornton,2009,3,2011-12,51,803,352,0.4383561643835616,24.59277708592777,88.22540473225405,324.3997509339975,0,0,0
201977,Marcus Thornton,2009,4,2012-13,72,774,332,0.4289405684754522,11.587855297157622,110.3514211886305,351.40956072351423,0,0,0
201978,Chase Budinger,2009,1,2009-10,73,565,249,0.4407079646017699,15.294326241134751,92.62943262411348,388.6991150442478,0,0,0
201978,Chase Budinger,2009,2,2010-11,78,656,279,0.4253048780487805,11.877675840978593,91.3440366972477,393.280487804878,0,0,0
201978,Chase Budinger,2009,3,2011-12,56,471,208,0.4416135881104034,16.938297872340424,82.42553191489361,356.828025477707,0,0,0
201978,Chase Budinger,2009,4,2012-13,23,191,79,0.41361256544502617,8.18324607329843,85.03141361256544,364.4764397905759,0,0,0
201980,Danny Green,2009,1,2009-10,16,39,15,0.38461538461538464,20.743589743589745,95.17948717948718,217.69230769230768,0,1,1
201980,Danny Green,2009,2,2010-11,6,35,17,0.4857142857142857,4.314285714285714,92.51428571428572,258.74285714285713,0,1,1
201980,Danny Green,2009,3,2011-12,66,477,211,0.44234800838574423,-2.761006289308176,81.41509433962264,359.44863731656187,0,0,0
201980,Danny Green,2009,4,2012-13,80,663,297,0.4479638009049774,10.758672699849171,96.86425339366515,404.28355957767724,0,0,0
201981,Taylor Griffin,2009,1,2009-10,7,10,4,0.4,31.4,24.2,153.5,1,1,1
201985,AJ Price,2009,1,2009-10,55,354,145,0.4096045197740113,7.940677966101695,113.65819209039547,309.7853107344633,0,0,0
201985,AJ Price,2009,2,2010-11,50,320,114,0.35625,11.053125,150.24375,349.05,0,0,0
201985,AJ Price,2009,3,2011-12,40,174,59,0.3390804597701149,-11.683908045977011,139.94252873563218,346.44827586206895,0,0,0
201985,AJ Price,2009,4,2012-13,57,413,161,0.3898305084745763,-3.6997578692493946,109.2590799031477,353.3050847457627,0,0,0
201986,Nando De Colo,2009,4,2012-13,65,241,105,0.43568464730290457,16.804979253112034,87.4149377593361,326.9585062240664,0,0,0
201988,Patty Mills,2009,1,2009-10,8,24,10,0.4166666666666667,-6.875,109.0,161.875,1,1,1
201988,Patty Mills,2009,2,2010-11,60,328,135,0.4115853658536585,13.420731707317072,103.98475609756098,338.0975609756098,0,0,0
201988,Patty Mills,2009,3,2011-12,14,130,63,0.4846153846153846,-13.738461538461538,107.23076923076923,314.7076923076923,0,0,0
201988,Patty Mills,2009,4,2012-13,51,241,113,0.46887966804979253,11.207468879668049,87.71369294605809,351.34854771784234,0,0,0
201991,Lester Hudson,2009,1,2009-10,17,53,21,0.39622641509433965,4.150943396226415,117.15094339622641,322.62264150943395,0,0,1
201991,Lester Hudson,2009,2,2010-11,8,24,6,0.25,22.75,127.125,247.875,1,1,1
201991,Lester Hudson,2009,3,2011-12,16,162,62,0.38271604938271603,-22.790123456790123,98.24691358024691,324.6358024691358,0,0,0
202322,John Wall,2010,1,2010-11,69,972,398,0.4094650205761317,-0.6625514403292181,78.86625514403292,307.12757201646093,0,0,0
202322,John Wall,2010,2,2011-12,66,894,378,0.4228187919463087,5.1532438478747205,62.411633109619686,311.5313199105145,0,0,0
202322,John Wall,2010,3,2012-13,49,735,324,0.44081632653061226,16.69795918367347,80.221768707483,304.42585034013604,0,0,0
202322,John Wall,2010,4,2013-14,82,1337,579,0.4330590875093493,11.807778608825728,110.67838444278235,274.22887060583395,0,0,0
202323,Evan Turner,2010,1,2010-11,76,529,225,0.42533081285444235,8.429111531190927,69.99432892249527,325.63327032136107,0,0,0
202323,Evan Turner,2010,2,2011-12,65,590,263,0.4457627118644068,17.138983050847457,57.4728813559322,367.93389830508477,0,0,0
202323,Evan Turner,2010,3,2012-13,82,1053,441,0.4188034188034188,-0.6492395437262357,68.42585551330798,357.6267806267806,0,0,0
202323,Evan Turner,2010,4,2013-14,81,1021,434,0.4250734573947111,7.850980392156862,58.865686274509805,355.51420176297745,0,0,0
202324,Derrick Favors,2010,1,2010-11,78,416,215,0.5168269230769231,7.694711538461538,23.51923076923077,366.1610576923077,0,0,0
202324,Derrick Favors,2010,2,2011-12,64,445,222,0.49887640449438203,6.312359550561798,25.384269662921348,372.9640449438202,0,0,0
202324,Derrick Favors,2010,3,2012-13,77,568,274,0.4823943661971831,5.802816901408451,32.83978873239437,369.25,0,0,0
202324,Derrick Favors,2010,4,2013-14,73,747,390,0.5220883534136547,-7.322623828647925,32.633199464524765,349.87817938420346,0,0,0
202325,Wesley Johnson,2010,1,2010-11,79,682,271,0.3973607038123167,-21.30351906158358,109.86510263929618,373.0307917888563,0,0,0
202325,Wesley Johnson,2010,2,2011-12,65,397,158,0.3979848866498741,-26.83123425692695,90.53148614609572,383.4256926952141,0,0,0
202325,Wesley Johnson,2010,3,2012-13,48,396,161,0.4065656565656566,-6.654040404040404,99.77272727272727,336.49242424242425,0,0,0
202325,Wesley Johnson,2010,4,2013-14,79,651,277,0.4254992319508449,2.012326656394453,87.47457627118644,360.95238095238096,0,0,0
202326,DeMarcus Cousins,2010,1,2010-11,81,1004,432,0.4302788844621514,-9.326693227091633,50.43227091633466,377.6065737051793,0,0,0
202326,DeMarcus Cousins,2010,2,2011-12,64,999,448,0.44844844844844844,-3.3123123123123124,51.65665665665666,367.7127127127127,0,0,0
202326,DeMarcus Cousins,2010,3,2012-13,75,1036,482,0.46525096525096526,-6.947876447876448,58.88127413127413,352.86100386100384,0,0,0
202326,DeMarcus Cousins,2010,4,2013-14,71,1191,591,0.49622166246851385,-9.588581024349287,55.364399664147776,360.6465155331654,0,0,0
202327,Ekpe Udoh,2010,1,2010-11,50,222,97,0.4369369369369369,-15.153153153153154,45.490990990990994,368.036036036036,0,0,0
202327,Ekpe Udoh,2010,2,2011-12,61,295,127,0.43050847457627117,-11.31864406779661,45.13898305084746,355.0915254237288,0,0,0
202327,Ekpe Udoh,2010,3,2012-13,70,269,117,0.4349442379182156,-5.122676579925651,34.31598513011152,358.81040892193306,0,0,0
202327,Ekpe Udoh,2010,4,2013-14,39,143,57,0.3986013986013986,-13.076923076923077,38.55244755244755,364.3636363636364,0,0,0
202328,Greg Monroe,2010,1,2010-11,79,550,303,0.5509090909090909,-2.5872727272727274,16.105454545454545,347.1545454545454,0,0,0
202328,Greg Monroe,2010,2,2011-12,66,781,407,0.5211267605633803,-5.133162612035852,23.943661971830984,348.84891165172854,0,0,0
202328,Greg Monroe,2010,3,2012-13,81,1058,514,0.48582230623818523,-5.930056710775047,32.71833648393195,344.2551984877127,0,0,0
202328,Greg Monroe,2010,4,2013-14,82,1015,504,0.496551724137931,-4.724137931034483,29.34384236453202,376.21083743842365,0,0,0
202329,Al-Farouq Aminu,2010,1,2010-11,75,406,160,0.39408866995073893,10.376847290640393,69.32512315270937,359.7413793103448,0,0,0
202329,Al-Farouq Aminu,2010,2,2011-12,64,365,150,0.410958904109589,-0.3315068493150685,59.983561643835614,356.8,0,0,0
202329,Al-Farouq Aminu,2010,3,2012-13,74,474,225,0.47468354430379744,5.037974683544304,38.23628691983122,360.7025316455696,0,0,0
202329,Al-Farouq Aminu,2010,4,2013-14,79,494,234,0.47368421052631576,11.995951417004049,45.8582995951417,368.6012145748988,0,0,0
202330,Gordon Hayward,2010,1,2010-11,64,293,142,0.48464163822525597,0.46075085324232085,68.03071672354949,367.0068259385666,0,0,0
202330,Gordon Hayward,2010,2,2011-12,66,586,267,0.45563139931740615,6.708191126279863,82.57337883959045,315.9675767918089,0,0,0
