season_start_year,name_key,salary_player_name_example,year_salary_total,raw_salary_rows,raw_team_count,any_team_option,any_player_option,any_qualifying_offer,any_two_way_contract,any_terminated
1991,brian oliver,Brian Oliver,456000,1,1,0,0,0,0,0
1991,brian quinnett,Brian Quinnett,450000,1,1,0,0,0,0,0
1991,brian shaw,Brian Shaw,1313000,1,1,0,0,0,0,0
1991,buck johnson,Buck Johnson,775000,1,1,0,0,0,0,0
1991,buck williams,Buck Williams,1700000,1,1,0,0,0,0,0
1991,byron scott,Byron Scott,1100000,1,1,0,0,0,0,0
1991,carl herrera,Carl Herrera,325000,1,1,0,0,0,0,0
1991,cedric ceballos,Cedric Ceballos,250000,1,1,0,0,0,0,0
1991,charles barkley,Charles Barkley,3200000,1,1,0,0,0,0,0
1991,charles jones,Charles Jones,750000,1,1,0,0,0,0,0
1991,charles oakley,Charles Oakley,1050000,1,1,0,0,0,0,0
1991,charles shackleford,Charles Shackleford,1332000,1,1,0,0,0,0,0
1991,charles smith,Charles Smith,1050000,1,1,0,0,0,0,0
1991,charles thomas,Charles Thomas,130000,1,1,0,0,0,0,0
1991,chris dudley,Chris Dudley,1000000,1,1,0,0,0,0,0
1991,chris gatling,Chris Gatling,700000,1,1,0,0,0,0,0
1991,chris morris,Chris Morris,650000,1,1,0,0,0,0,0
1991,chris mullin,Chris Mullin,2844000,1,1,0,0,0,0,0
1991,chuck nevitt,Chuck Nevitt,118000,1,1,0,0,0,0,0
1991,chuck person,Chuck Person,2156000,1,1,0,0,0,0,0
1991,chucky brown,Chucky Brown,640000,1,1,0,0,0,0,0
1991,cliff levingston,Cliff Levingston,1350000,1,1,0,0,0,0,0
1991,cliff robinson,Cliff Robinson,474000,1,1,0,0,0,0,0
1991,clyde drexler,Clyde Drexler,1378000,1,1,0,0,0,0,0
1991,corey crowder,Corey Crowder,130000,1,1,0,0,0,0,0
1991,craig ehlo,Craig Ehlo,925000,1,1,0,0,0,0,0
1991,craig hodges,Craig Hodges,700000,1,1,0,0,0,0,0
1991,dale davis,Dale Davis,430000,1,1,0,0,0,0,0
1991,dale ellis,Dale Ellis,1300000,1,1,0,0,0,0,0
1991,dan godfread,Dan Godfread,100000,1,1,0,0,0,0,0
1991,dan majerle,Dan Majerle,535000,1,1,0,0,0,0,0
1991,dana barros,Dana Barros,500000,1,1,0,0,0,0,0
1991,danny ainge,Danny Ainge,725000,1,1,0,0,0,0,0
1991,danny ferry,Danny Ferry,2843000,1,1,0,0,0,0,0
1991,danny manning,Danny Manning,2300000,1,1,0,0,0,0,0
1991,danny schayes,Danny Schayes,1600000,1,1,0,0,0,0,0
1991,danny young,Danny Young,550000,1,1,0,0,0,0,0
1991,darnell valentine,Darnell Valentine,130000,1,1,0,0,0,0,0
1991,darrell griffith,Darrell Griffith,850000,1,1,0,0,0,0,0
1991,darrell walker,Darrell Walker,665000,1,1,0,0,0,0,0
1991,dave corzine,Dave Corzine,300000,1,1,0,0,0,0,0
1991,dave feitl,Dave Feitl,135000,1,1,0,0,0,0,0
1991,dave greenwood,Dave Greenwood,100000,1,1,0,0,0,0,0
1991,dave hoppen,Dave Hoppen,500000,1,1,0,0,0,0,0
1991,dave jamerson,Dave Jamerson,840000,1,1,0,0,0,0,0
1991,david benoit,David Benoit,230000,1,1,0,0,0,0,0
1991,david robinson,David Robinson,2240000,1,1,0,0,0,0,0
1991,david wingate,David Wingate,250000,1,1,0,0,0,0,0
1991,dee brown,Dee Brown,705000,1,1,0,0,0,0,0
1991,delaney rudd,Delaney Rudd,240000,1,1,0,0,0,0,0
1991,dell curry,Dell Curry,1006000,1,1,0,0,0,0,0
1991,dennis hopson,Dennis Hopson,950000,1,1,0,0,0,0,0
1991,dennis rodman,Dennis Rodman,1075000,1,1,0,0,0,0,0
1991,dennis scott,Dennis Scott,1980000,1,1,0,0,0,0,0
1991,derek harper,Derek Harper,1725000,1,1,0,0,0,0,0
1991,derek strong,Derek Strong,130000,1,1,0,0,0,0,0
1991,derrick coleman,Derrick Coleman,2300000,1,1,0,0,0,0,0
1991,derrick mckey,Derrick McKey,1112000,1,1,0,0,0,0,0
1991,detlef schrempf,Detlef Schrempf,1278000,1,1,0,0,0,0,0
1991,dikembe mutombo,Dikembe Mutombo,2005000,1,1,0,0,0,0,0
1991,doc rivers,Doc Rivers,1195000,1,1,0,0,0,0,0
1991,dominique wilkins,Dominique Wilkins,3100000,1,1,0,0,0,0,0
1991,donald hodge,Donald Hodge,130000,1,1,0,0,0,0,0
1991,donald royal,Donald Royal,130000,1,1,0,0,0,0,0
1991,doug lee,Doug Lee,150000,1,1,0,0,0,0,0
1991,doug smith,Doug Smith,1500000,1,1,0,0,0,0,0
1991,doug west,Doug West,310000,1,1,0,0,0,0,0
1991,drazen petrovic,Drazen Petrovic,1375000,1,1,0,0,0,0,0
1991,duane causwell,Duane Causwell,820000,1,1,0,0,0,0,0
1991,duane ferrell,Duane Ferrell,500000,1,1,0,0,0,0,0
1991,dwayne schintzius,Dwayne Schintzius,650000,1,1,0,0,0,0,0
1991,ed nealy,Ed Nealy,650000,1,1,0,0,0,0,0
1991,ed pinckney,Ed Pinckney,900000,1,1,0,0,0,0,0
1991,eddie johnson,Eddie Johnson,1050000,1,1,0,0,0,0,0
1991,elden campbell,Elden Campbell,575000,1,1,0,0,0,0,0
1991,elliot perry,Elliot Perry,130000,1,1,0,0,0,0,0
1991,ennis whatley,Ennis Whatley,130000,1,1,0,0,0,0,0
1991,eric leckner,Eric Leckner,618000,1,1,0,0,0,0,0
1991,eric murdock,Eric Murdock,600000,1,1,0,0,0,0,0
1991,fat lever,Fat Lever,1619000,1,1,0,0,0,0,0
1991,felton spencer,Felton Spencer,1340000,1,1,0,0,0,0,0
1991,frank brickowski,Frank Brickowski,1055000,1,1,0,0,0,0,0
1991,fred roberts,Fred Roberts,791000,1,1,0,0,0,0,0
1991,gary grant,Gary Grant,928000,1,1,0,0,0,0,0
1991,gary leonard,Gary Leonard,130000,1,1,0,0,0,0,0
1991,gary payton,Gary Payton,1883000,1,1,0,0,0,0,0
1991,george mccloud,George McCloud,990000,1,1,0,0,0,0,0
1991,gerald glass,Gerald Glass,705000,1,1,0,0,0,0,0
1991,gerald wilkins,Gerald Wilkins,795000,1,1,0,0,0,0,0
1991,glen rice,Glen Rice,1302000,1,1,0,0,0,0,0
1991,grant long,Grant Long,252000,1,1,0,0,0,0,0
1991,greg anderson,Greg Anderson,1465000,1,1,0,0,0,0,0
1991,greg anthony,Greg Anthony,865000,1,1,0,0,0,0,0
1991,greg dreiling,Greg Dreiling,600000,1,1,0,0,0,0,0
1991,greg foster,Greg Foster,339000,1,1,0,0,0,0,0
1991,greg kite,Greg Kite,700000,1,1,0,0,0,0,0
1991,greg sutton,Greg Sutton,175000,1,1,0,0,0,0,0
1991,hakeem olajuwon,Hakeem Olajuwon,3170000,1,1,0,0,0,0,0
1991,harvey grant,Harvey Grant,450000,1,1,0,0,0,0,0
1991,haywoode workman,Haywoode Workman,250000,1,1,0,0,0,0,0
1991,henry james,Henry James,477000,1,1,0,0,0,0,0
1991,herb williams,Herb Williams,1183000,1,1,0,0,0,0,0
1991,hersey hawkins,Hersey Hawkins,805000,1,1,0,0,0,0,0
1991,horace grant,Horace Grant,1750000,1,1,0,0,0,0,0
1991,hot rod williams,Hot Rod Williams,3786000,1,1,0,0,0,0,0
1991,ian lockhart,Ian Lockhart,263000,1,1,0,0,0,0,0
1991,isaac austin,Isaac Austin,130000,1,1,0,0,0,0,0
1991,isiah thomas,Isiah Thomas,2960000,1,1,0,0,0,0,0
1991,j r reid,J.R. Reid,1250000,1,1,0,0,0,0,0
1991,jack haley,Jack Haley,300000,1,1,0,0,0,0,0
1991,james donaldson,James Donaldson,880000,1,1,0,0,0,0,0
1991,james edwards,James Edwards,933000,1,1,0,0,0,0,0
1991,james worthy,James Worthy,1750000,1,1,0,0,0,0,0
1991,jawann oldham,Jawann Oldham,175000,1,1,0,0,0,0,0
1991,jay humphries,Jay Humphries,760000,1,1,0,0,0,0,0
1991,jayson williams,Jayson Williams,650000,1,1,0,0,0,0,0
1991,jeff grayer,Jeff Grayer,950000,1,1,0,0,0,0,0
1991,jeff hornacek,Jeff Hornacek,1428000,1,1,0,0,0,0,0
1991,jeff malone,Jeff Malone,1580000,1,1,0,0,0,0,0
1991,jeff sanders,Jeff Sanders,385000,1,1,0,0,0,0,0
1991,jeff turner,Jeff Turner,550000,1,1,0,0,0,0,0
1991,jerome kersey,Jerome Kersey,561000,1,1,0,0,0,0,0
1991,jerome lane,Jerome Lane,640000,1,1,0,0,0,0,0
1991,jerrod mustaf,Jerrod Mustaf,735000,1,1,0,0,0,0,0
1991,jerry reynolds,Jerry Reynolds,1300000,1,1,0,0,0,0,0
1991,jim les,Jim Les,323000,1,1,0,0,0,0,0
1991,jim paxson,Jim Paxson,225000,1,1,0,0,0,0,0
1991,jim petersen,Jim Petersen,936000,1,1,0,0,0,0,0
1991,jimmy oliver,Jimmy Oliver,200000,1,1,0,0,0,0,0
1991,joe barry carroll,Joe Barry Carroll,925000,1,1,0,0,0,0,0
1991,joe dumars,Joe Dumars,1295000,1,1,0,0,0,0,0
1991,joe kleine,Joe Kleine,950000,1,1,0,0,0,0,0
1991,joe wolf,Joe Wolf,763000,1,1,0,0,0,0,0
1991,john bagley,John Bagley,550000,1,1,0,0,0,0,0
1991,john battle,John Battle,700000,1,1,0,0,0,0,0
1991,john morton,John Morton,450000,1,1,0,0,0,0,0
1991,john paxson,John Paxson,1600000,1,1,0,0,0,0,0
1991,john salley,John Salley,2000000,1,1,0,0,0,0,0
1991,john shasky,John Shasky,250000,1,1,0,0,0,0,0
1991,john starks,John Starks,400000,1,1,0,0,0,0,0
1991,john stockton,John Stockton,2100000,1,1,0,0,0,0,0
1991,john turner,John Turner,615000,1,1,0,0,0,0,0
1991,john williams,John Williams,1100000,1,1,0,0,0,0,0
1991,johnny dawkins,Johnny Dawkins,1700000,1,1,0,0,0,0,0
1991,johnny newman,Johnny Newman,1206000,1,1,0,0,0,0,0
1991,jon koncak,Jon Koncak,2000000,1,1,0,0,0,0,0
1991,jon sundvold,Jon Sundvold,333000,1,1,0,0,0,0,0
1991,karl malone,Karl Malone,2556000,1,1,0,0,0,0,0
1991,keith askins,Keith Askins,202000,1,1,0,0,0,0,0
1991,keith owens,Keith Owens,130000,1,1,0,0,0,0,0
1991,kelvin upshaw,Kelvin Upshaw,250000,1,1,0,0,0,0,0
1991,ken bannister,Ken Bannister,300000,1,1,0,0,0,0,0
1991,ken norman,Ken Norman,1150000,1,1,0,0,0,0,0
1991,kendall gill,Kendall Gill,1908000,1,1,0,0,0,0,0
1991,kennard winchester,Kennard Winchester,120000,1,1,0,0,0,0,0
1991,kenny anderson,Kenny Anderson,1828000,1,1,0,0,0,0,0
1991,kenny gattison,Kenny Gattison,456000,1,1,0,0,0,0,0
1991,kenny payne,Kenny Payne,410000,1,1,0,0,0,0,0
1991,kenny smith,Kenny Smith,1633000,1,1,0,0,0,0,0
1991,kenny williams,Kenny Williams,275000,1,1,0,0,0,0,0
1991,kevin brooks,Kevin Brooks,625000,1,1,0,0,0,0,0
1991,kevin duckworth,Kevin Duckworth,2013000,1,1,0,0,0,0,0
1991,kevin edwards,Kevin Edwards,600000,1,1,0,0,0,0,0
1991,kevin gamble,Kevin Gamble,1400000,1,1,0,0,0,0,0
1991,kevin johnson,Kevin Johnson,1950000,1,1,0,0,0,0,0
1991,kevin mchale,Kevin McHale,3500000,1,1,0,0,0,0,0
1991,kevin pritchard,Kevin Pritchard,288000,2,2,0,0,0,0,0
1991,kevin willis,Kevin Willis,725000,1,1,0,0,0,0,0
1991,kiki vandeweghe,Kiki Vandeweghe,1020000,1,1,0,0,0,0,0
1991,kurt rambis,Kurt Rambis,950000,1,1,0,0,0,0,0
1991,labradford smith,LaBradford Smith,620000,1,1,0,0,0,0,0
1991,lamont strothers,Lamont Strothers,150000,1,1,0,0,0,0,0
1991,lanard copeland,Lanard Copeland,130000,1,1,0,0,0,0,0
1991,lance blanks,Lance Blanks,415000,1,1,0,0,0,0,0
1991,larry bird,Larry Bird,7070000,1,1,0,0,0,0,0
1991,larry drew,Larry Drew,600000,1,1,0,0,0,0,0
1991,larry johnson,Larry Johnson,1955000,1,1,0,0,0,0,0
1991,larry krystkowiak,Larry Krystkowiak,605000,1,1,0,0,0,0,0
1991,larry nance,Larry Nance,1363000,1,1,0,0,0,0,0
1991,larry smith,Larry Smith,997000,1,1,0,0,0,0,0
1991,larry stewart,Larry Stewart,130000,1,1,0,0,0,0,0
1991,lasalle thompson,LaSalle Thompson,2000000,1,1,0,0,0,0,0
1991,ledell eackles,Ledell Eackles,780000,1,1,0,0,0,0,0
1991,leron ellis,LeRon Ellis,180000,1,1,0,0,0,0,0
1991,les jepsen,Les Jepsen,504000,1,1,0,0,0,0,0
1991,lester conner,Lester Conner,900000,1,1,0,0,0,0,0
1991,lionel simmons,Lionel Simmons,1289000,1,1,0,0,0,0,0
1991,loy vaught,Loy Vaught,1000000,1,1,0,0,0,0,0
1991,luc longley,Luc Longley,1590000,1,1,0,0,0,0,0
1991,magic johnson,Magic Johnson,2500000,1,1,0,0,0,0,0
1991,mahmoud abdul rauf,Mahmoud Abdul-Rauf,2008000,1,1,0,0,0,0,0
1991,manute bol,Manute Bol,1350000,1,1,0,0,0,0,0
1991,marcus liberty,Marcus Liberty,260000,1,1,0,0,0,0,0
1991,mario elie,Mario Elie,130000,1,1,0,0,0,0,0
1991,mark acres,Mark Acres,547000,1,1,0,0,0,0,0
1991,mark aguirre,Mark Aguirre,1232000,1,1,0,0,0,0,0
1991,mark alarie,Mark Alarie,550000,1,1,0,0,0,0,0
1991,mark bryant,Mark Bryant,450000,1,1,0,0,0,0,0
1991,mark eaton,Mark Eaton,1333000,1,1,0,0,0,0,0
1991,mark hughes,Mark Hughes,250000,1,1,0,0,0,0,0
1991,mark jackson,Mark Jackson,1250000,1,1,0,0,0,0,0
1991,mark macon,Mark Macon,970000,1,1,0,0,0,0,0
1991,mark price,Mark Price,1520000,1,1,0,0,0,0,0
1991,mark randall,Mark Randall,180000,1,1,0,0,0,0,0
1991,mark west,Mark West,975000,1,1,0,0,0,0,0
1991,marty conlon,Marty Conlon,130000,1,1,0,0,0,0,0
1991,matt bullard,Matt Bullard,275000,1,1,0,0,0,0,0
1991,maurice cheeks,Maurice Cheeks,1000000,1,1,0,0,0,0,0
1991,michael adams,Michael Adams,1309000,1,1,0,0,0,0,0
1991,michael cage,Michael Cage,1390000,1,1,0,0,0,0,0
1991,michael jordan,Michael Jordan,3250000,1,1,0,0,0,0,0
1991,michael smith,Michael Smith,625000,1,1,0,0,0,0,0
1991,micheal williams,Micheal Williams,500000,1,1,0,0,0,0,0
1991,mike brown,Mike Brown,1175000,1,1,0,0,0,0,0
1991,mike gminski,Mike Gminski,1850000,1,1,0,0,0,0,0
1991,mike holton,Mike Holton,400000,1,1,0,0,0,0,0
1991,mike iuzzolino,Mike Iuzzolino,185000,1,1,0,0,0,0,0
1991,mike sanders,Mike Sanders,860000,1,1,0,0,0,0,0
1991,mike woodson,Mike Woodson,658000,1,1,0,0,0,0,0
1991,mitch richmond,Mitch Richmond,950000,1,1,0,0,0,0,0
1991,mitchell wiggins,Mitchell Wiggins,335000,1,1,0,0,0,0,0
1991,mookie blaylock,Mookie Blaylock,575000,1,1,0,0,0,0,0
1991,morlon wiley,Morlon Wiley,130000,1,1,0,0,0,0,0
1991,moses malone,Moses Malone,1600000,1,1,0,0,0,0,0
1991,muggsy bogues,Muggsy Bogues,906000,1,1,0,0,0,0,0
1991,mychal thompson,Mychal Thompson,1807000,1,1,0,0,0,0,0
1991,myron brown,Myron Brown,200000,1,1,0,0,0,0,0
1991,nate mcmillan,Nate McMillan,733000,1,1,0,0,0,0,0
1991,negele knight,Negele Knight,469000,1,1,0,0,0,0,0
1991,nick anderson,Nick Anderson,750000,1,1,0,0,0,0,0
1991,olden polynice,Olden Polynice,750000,1,1,0,0,0,0,0
1991,orlando woolridge,Orlando Woolridge,957000,1,1,0,0,0,0,0
1991,otis smith,Otis Smith,525000,1,1,0,0,0,0,0
1991,otis thorpe,Otis Thorpe,1786000,1,1,0,0,0,0,0
1991,patrick eddie,Patrick Eddie,130000,1,1,0,0,0,0,0
1991,patrick ewing,Patrick Ewing,3139000,1,1,0,0,0,0,0
1991,paul graham,Paul Graham,125000,1,1,0,0,0,0,0
1991,paul pressey,Paul Pressey,1000000,1,1,0,0,0,0,0
1991,pervis ellison,Pervis Ellison,2300000,1,1,0,0,0,0,0
1991,pete chilcutt,Pete Chilcutt,475000,1,1,0,0,0,0,0
1991,pooh richardson,Pooh Richardson,760000,1,1,0,0,0,0,0
1991,quintin dailey,Quintin Dailey,425000,1,1,0,0,0,0,0
1991,rafael addison,Rafael Addison,311000,1,1,0,0,0,0,0
1991,ralph sampson,Ralph Sampson,2685000,1,1,0,0,0,0,0
1991,randy breuer,Randy Breuer,1250000,1,1,0,0,0,0,0
1991,randy brown,Randy Brown,210000,1,1,0,0,0,0,0
1991,randy white,Randy White,855000,1,1,0,0,0,0,0
1991,randy wittman,Randy Wittman,550000,1,1,0,0,0,0,0
1991,reggie lewis,Reggie Lewis,3340000,1,1,0,0,0,0,0
1991,reggie miller,Reggie Miller,3211000,1,1,0,0,0,0,0
1991,reggie williams,Reggie Williams,425000,1,1,0,0,0,0,0
1991,rex chapman,Rex Chapman,940000,1,1,0,0,0,0,0
1991,rich king,Rich King,600000,1,1,0,0,0,0,0
1991,rick fox,Rick Fox,525000,1,1,0,0,0,0,0
1991,rickey green,Rickey Green,445000,2,2,0,0,0,0,0
1991,ricky pierce,Ricky Pierce,1750000,1,1,0,0,0,0,0
1991,rik smits,Rik Smits,1350000,1,1,0,0,0,0,0
1991,robert pack,Robert Pack,130000,1,1,0,0,0,0,0
1991,robert parish,Robert Parish,3000000,1,1,0,0,0,0,0
1991,robert reid,Robert Reid,130000,1,1,0,0,0,0,0
1991,rod higgins,Rod Higgins,550000,1,1,0,0,0,0,0
1991,rod strickland,Rod Strickland,400000,1,1,0,0,0,0,0
1991,rodney mccray,Rodney McCray,1025000,1,1,0,0,0,0,0
1991,rodney monroe,Rodney Monroe,217000,1,1,0,0,0,0,0
1991,rolando blackman,Rolando Blackman,1920000,1,1,0,0,0,0,0
1991,ron anderson,Ron Anderson,1000000,1,1,0,0,0,0,0
1991,ron harper,Ron Harper,1650000,1,1,0,0,0,0,0
1991,rony seikaly,Rony Seikaly,2002000,1,1,0,0,0,0,0
1991,rory sparrow,Rory Sparrow,126000,1,1,0,0,0,0,0
1991,roy hinson,Roy Hinson,943000,1,1,0,0,0,0,0
1991,rumeal robinson,Rumeal Robinson,1025000,1,1,0,0,0,0,0
1991,sam bowie,Sam Bowie,2000000,1,1,0,0,0,0,0
1991,sam mitchell,Sam Mitchell,630000,1,1,0,0,0,0,0
1991,sam perkins,Sam Perkins,2507000,1,1,0,0,0,0,0
1991,sam vincent,Sam Vincent,1260000,1,1,0,0,0,0,0
1991,sarunas marciulionis,Sarunas Marciulionis,1267000,1,1,0,0,0,0,0
1991,scott brooks,Scott Brooks,400000,1,1,0,0,0,0,0
1991,scott hastings,Scott Hastings,500000,1,1,0,0,0,0,0
1991,scott skiles,Scott Skiles,1925000,1,1,0,0,0,0,0
1991,scott williams,Scott Williams,350000,1,1,0,0,0,0,0
1991,scottie pippen,Scottie Pippen,2770000,1,1,0,0,0,0,0
1991,sean elliott,Sean Elliott,1802000,1,1,0,0,0,0,0
1991,sean green,Sean Green,130000,1,1,0,0,0,0,0
1991,sedale threatt,Sedale Threatt,612000,1,1,0,0,0,0,0
1991,shawn kemp,Shawn Kemp,430000,1,1,0,0,0,0,0
1991,sherman douglas,Sherman Douglas,1250000,1,1,0,0,0,0,0
1991,sidney green,Sidney Green,1063000,1,1,0,0,0,0,0
1991,sleepy floyd,Sleepy Floyd,1500000,1,1,0,0,0,0,0
1991,spud webb,Spud Webb,560000,1,1,0,0,0,0,0
1991,stacey augmon,Stacey Augmon,875000,1,1,0,0,0,0,0
1991,stacey king,Stacey King,1100000,1,1,0,0,0,0,0
1991,stanley roberts,Stanley Roberts,550000,1,1,0,0,0,0,0
1991,steve henson,Steve Henson,350000,1,1,0,0,0,0,0
1991,steve kerr,Steve Kerr,553000,1,1,0,0,0,0,0
1991,steve smith,Steve Smith,2250000,1,1,0,0,0,0,0
1991,stojko vrankovic,Stojko Vrankovic,665000,1,1,0,0,0,0,0
1991,stuart gray,Stuart Gray,520000,1,1,0,0,0,0,0
1991,tate george,Tate George,481000,1,1,0,0,0,0,0
1991,terrell brandon,Terrell Brandon,525000,1,1,0,0,0,0,0
1991,terry catledge,Terry Catledge,1386000,1,1,0,0,0,0,0
1991,terry cummings,Terry Cummings,1861000,1,1,0,0,0,0,0
1991,terry davis,Terry Davis,382000,1,1,0,0,0,0,0
1991,terry mills,Terry Mills,850000,1,1,0,0,0,0,0
1991,terry porter,Terry Porter,1787000,1,1,0,0,0,0,0
1991,terry teagle,Terry Teagle,700000,1,1,0,0,0,0,0
1991,tharon mayes,Tharon Mayes,130000,1,1,0,0,0,0,0
1991,thurl bailey,Thurl Bailey,1000000,1,1,0,0,0,0,0
1991,tim hardaway,Tim Hardaway,640000,1,1,0,0,0,0,0
1991,tim mccormick,Tim McCormick,825000,1,1,0,0,0,0,0
1991,tim perry,Tim Perry,675000,1,1,0,0,0,0,0
1991,tod murphy,Tod Murphy,760000,1,1,0,0,0,0,0
1991,todd lichti,Todd Lichti,565000,1,1,0,0,0,0,0
1991,tom chambers,Tom Chambers,2275000,1,1,0,0,0,0,0
1991,tom copa,Tom Copa,160000,1,1,0,0,0,0,0
1991,tom garrick,Tom Garrick,200000,1,1,0,0,0,0,0
1991,tom hammonds,Tom Hammonds,825000,1,1,0,0,0,0,0
1991,tom tolbert,Tom Tolbert,506000,1,1,0,0,0,0,0
1991,tony brown,Tony Brown,130000,1,1,0,0,0,0,0
1991,tony campbell,Tony Campbell,1183000,1,1,0,0,0,0,0
1991,tony massenburg,Tony Massenburg,200000,1,1,0,0,0,0,0
1991,tony smith,Tony Smith,400000,1,1,0,0,0,0,0
1991,travis mays,Travis Mays,1000000,1,1,0,0,0,0,0
1991,tree rollins,Tree Rollins,375000,1,1,0,0,0,0,0
1991,trent tucker,Trent Tucker,813000,1,1,0,0,0,0,0
1991,tyrone corbin,Tyrone Corbin,922000,1,1,0,0,0,0,0
1991,tyrone hill,Tyrone Hill,1200000,1,1,0,0,0,0,0
1991,vern fleming,Vern Fleming,760000,1,1,0,0,0,0,0
1991,vernon maxwell,Vernon Maxwell,325000,1,1,0,0,0,0,0
1991,victor alexander,Victor Alexander,750000,1,1,0,0,0,0,0
1991,vincent askew,Vincent Askew,135000,1,1,0,0,0,0,0
1991,vinnie johnson,Vinnie Johnson,1580000,2,2,0,0,0,0,0
1991,vlade divac,Vlade Divac,942000,1,1,0,0,0,0,0
1991,walter davis,Walter Davis,1215000,2,2,0,0,0,0,0
1991,walter palmer,Walter Palmer,275000,1,1,0,0,0,0,0
1991,wayman tisdale,Wayman Tisdale,2333000,1,1,0,0,0,0,0
1991,wayne cooper,Wayne Cooper,1200000,1,1,0,0,0,0,0
1991,will perdue,Will Perdue,500000,1,1,0,0,0,0,0
1991,william bedford,William Bedford,900000,1,1,0,0,0,0,0
1991,willie anderson,Willie Anderson,775000,1,1,0,0,0,0,0
1991,willie burton,Willie Burton,1402000,1,1,0,0,0,0,0
1991,winston bennett,Winston Bennett,525000,1,1,0,0,0,0,0
1991,winston garland,Winston Garland,450000,1,1,0,0,0,0,0
1991,xavier mcdaniel,Xavier McDaniel,1625000,1,1,0,0,0,0,0
1992,a c green,A.C. Green,1750000,1,1,0,0,0,0,0
1992,a j english,A.J. English,406000,1,1,0,0,0,0,0
1992,a j wynder,A.J. Wynder,140000,1,1,0,0,0,0,0
1992,adam keefe,Adam Keefe,1000000,1,1,0,0,0,0,0
1992,alaa abdelnaby,Alaa Abdelnaby,500000,1,1,0,0,0,0,0
1992,alec kessler,Alec Kessler,762000,1,1,0,0,0,0,0
1992,alex blackwell,Alex Blackwell,140000,1,1,0,0,0,0,0
1992,alex stivrins,Alex Stivrins,140000,1,1,0,0,0,0,0
1992,alonzo mourning,Alonzo Mourning,2400000,1,1,0,0,0,0,0
1992,alton lister,Alton Lister,1283000,1,1,0,0,0,0,0
1992,alvin robertson,Alvin Robertson,1283000,1,1,0,0,0,0,0
1992,andre turner,Andre Turner,140000,1,1,0,0,0,0,0
1992,andrew lang,Andrew Lang,1040000,1,1,0,0,0,0,0
1992,anthony avent,Anthony Avent,500000,1,1,0,0,0,0,0
1992,anthony bonner,Anthony Bonner,763000,1,1,0,0,0,0,0
1992,anthony bowie,Anthony Bowie,900000,1,1,0,0,0,0,0
1992,anthony cook,Anthony Cook,570000,1,1,0,0,0,0,0
1992,anthony mason,Anthony Mason,273000,1,1,0,0,0,0,0
1992,anthony peeler,Anthony Peeler,700000,1,1,0,0,0,0,0
1992,anthony pullard,Anthony Pullard,140000,1,1,0,0,0,0,0
1992,antoine carr,Antoine Carr,1233000,1,1,0,0,0,0,0
1992,armen gilliam,Armen Gilliam,2300000,1,1,0,0,0,0,0
1992,avery johnson,Avery Johnson,140000,1,1,0,0,0,0,0
1992,bart kofoed,Bart Kofoed,140000,1,1,0,0,0,0,0
1992,benoit benjamin,Benoit Benjamin,3175000,1,1,0,0,0,0,0
1992,bernard king,Bernard King,2500000,1,1,0,0,0,0,0
1992,bill cartwright,Bill Cartwright,2200000,1,1,0,0,0,0,0
1992,bill laimbeer,Bill Laimbeer,1319000,1,1,0,0,0,0,0
1992,billy owens,Billy Owens,1962000,1,1,0,0,0,0,0
1992,bimbo coles,Bimbo Coles,650000,1,1,0,0,0,0,0
1992,bison dele,Bison Dele,1011000,1,1,0,0,0,0,0
1992,bj armstrong,BJ Armstrong,540000,1,1,0,0,0,0,0
1992,blair rasmussen,Blair Rasmussen,1988000,1,1,0,0,0,0,0
1992,blue edwards,Blue Edwards,475000,1,1,0,0,0,0,0
1992,bo kimble,Bo Kimble,865000,1,1,0,0,0,0,0
1992,bob hansen,Bob Hansen,600000,1,1,0,0,0,0,0
1992,bob mccann,Bob McCann,225000,1,1,0,0,0,0,0
1992,bobby phills,Bobby Phills,250000,1,1,0,0,0,0,0
1992,brad daugherty,Brad Daugherty,2923000,1,1,0,0,0,0,0
1992,brad lohaus,Brad Lohaus,583000,1,1,0,0,0,0,0
1992,brad sellers,Brad Sellers,700000,1,1,0,0,0,0,0
1992,brent price,Brent Price,283000,1,1,0,0,0,0,0
1992,brian howard,Brian Howard,200000,1,1,0,0,0,0,0
1992,brian oliver,Brian Oliver,456000,1,1,0,0,0,0,0
1992,brian shaw,Brian Shaw,1413000,1,1,0,0,0,0,0
1992,bryant stith,Bryant Stith,850000,1,1,0,0,0,0,0
1992,buck johnson,Buck Johnson,550000,1,1,0,0,0,0,0
1992,buck williams,Buck Williams,1850000,1,1,0,0,0,0,0
1992,byron houston,Byron Houston,500000,1,1,0,0,0,0,0
1992,byron scott,Byron Scott,1100000,1,1,0,0,0,0,0
1992,carl herrera,Carl Herrera,800000,1,1,0,0,0,0,0
1992,cedric ceballos,Cedric Ceballos,350000,1,1,0,0,0,0,0
1992,charles barkley,Charles Barkley,2420000,1,1,0,0,0,0,0
1992,charles jones,Charles Jones,875000,1,1,0,0,0,0,0
1992,charles oakley,Charles Oakley,1050000,1,1,0,0,0,0,0
1992,charles shackleford,Charles Shackleford,1720000,1,1,0,0,0,0,0
1992,charles smith,Charles Smith,1250000,1,1,0,0,0,0,0
1992,chris corchiani,Chris Corchiani,300000,1,1,0,0,0,0,0
