PLAYER_ID,PLAYER_NAME,draft_year,year5_season_start,year5_season_string,salary_player_name_example,year_salary_total,salary_cap,luxury_tax,year5_salary_cap_pct,raw_salary_rows,raw_team_count,any_team_option,any_player_option,any_qualifying_offer,any_two_way_contract,any_terminated,salary_name_match_flag,cap_match_flag,year5_salary_match_flag,salary_match_type,name_key_raw,name_key
101106,Andrew Bogut,2005,2009,2009-10,Andrew Bogut,10000000.0,57700000.0,77414680.0,0.1733102253032929,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,andrew bogut,andrew bogut
101107,Marvin Williams,2005,2009,2009-10,Marvin Williams,7500000.0,57700000.0,77414680.0,0.12998266897746968,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,marvin williams,marvin williams
101108,Chris Paul,2005,2009,2009-10,Chris Paul,13520500.0,57700000.0,77414680.0,0.23432409012131716,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,chris paul,chris paul
101109,Raymond Felton,2005,2009,2009-10,Raymond Felton,5501196.0,57700000.0,77414680.0,0.09534135181975736,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,raymond felton,raymond felton
101110,Martell Webster,2005,2009,2009-10,Martell Webster,4344000.0,57700000.0,77414680.0,0.07528596187175043,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,martell webster,martell webster
101111,Charlie Villanueva,2005,2009,2009-10,Charlie Villanueva,6500000.0,57700000.0,77414680.0,0.11265164644714037,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,charlie villanueva,charlie villanueva
101112,Channing Frye,2005,2009,2009-10,Channing Frye,2000000.0,57700000.0,77414680.0,0.03466204506065858,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,channing frye,channing frye
101113,Ike Diogu,2005,2009,2009-10,Ike Diogu,884881.0,57700000.0,77414680.0,0.015335892547660311,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,ike diogu,ike diogu
101114,Deron Williams,2005,2009,2009-10,Deron Williams,12323900.0,57700000.0,77414680.0,0.21358578856152513,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,deron williams,deron williams
101115,Andrew Bynum,2005,2009,2009-10,Andrew Bynum,12526998.0,57700000.0,77414680.0,0.21710568457538995,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,andrew bynum,andrew bynum
101117,Yaroslav Korolev,2005,2009,2009-10,,,57700000.0,77414680.0,,,,,,,,,0,1,0,unmatched,yaroslav korolev,yaroslav korolev
101118,Sean May,2005,2009,2009-10,Sean May,884881.0,57700000.0,77414680.0,0.015335892547660311,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,sean may,sean may
101119,Rashad McCants,2005,2009,2009-10,,,57700000.0,77414680.0,,,,,,,,,0,1,0,unmatched,rashad mccants,rashad mccants
101120,Antoine Wright,2005,2009,2009-10,Antoine Wright,2110550.0,57700000.0,77414680.0,0.03657798960138648,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,antoine wright,antoine wright
101121,Joey Graham,2005,2009,2009-10,Joey Graham,884881.0,57700000.0,77414680.0,0.015335892547660311,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,joey graham,joey graham
101122,Danny Granger,2005,2009,2009-10,Danny Granger,9930500.0,57700000.0,77414680.0,0.172105719237435,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,danny granger,danny granger
101123,Gerald Green,2005,2009,2009-10,,,57700000.0,77414680.0,,,,,,,,,0,1,0,unmatched,gerald green,gerald green
101124,Hakim Warrick,2005,2009,2009-10,Hakim Warrick,3000000.0,57700000.0,77414680.0,0.05199306759098787,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,hakim warrick,hakim warrick
101125,Julius Hodge,2005,2009,2009-10,,,57700000.0,77414680.0,,,,,,,,,0,1,0,unmatched,julius hodge,julius hodge
101126,Nate Robinson,2005,2009,2009-10,Nate Robinson,4000000.0,57700000.0,77414680.0,0.06932409012131716,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,nate robinson,nate robinson
101127,Jarrett Jack,2005,2009,2009-10,Jarrett Jack,4500000.0,57700000.0,77414680.0,0.0779896013864818,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,jarrett jack,jarrett jack
101128,Francisco Garcia,2005,2009,2009-10,Francisco Garcia,5800000.0,57700000.0,77414680.0,0.10051993067590988,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,francisco garcia,francisco garcia
101129,Luther Head,2005,2009,2009-10,Luther Head,884881.0,57700000.0,77414680.0,0.015335892547660311,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,luther head,luther head
101130,Johan Petro,2005,2009,2009-10,Johan Petro,884881.0,57700000.0,77414680.0,0.015335892547660311,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,johan petro,johan petro
101131,Jason Maxiell,2005,2009,2009-10,Jason Maxiell,5000000.0,57700000.0,77414680.0,0.08665511265164645,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,jason maxiell,jason maxiell
101132,Linas Kleiza,2005,2009,2009-10,,,57700000.0,77414680.0,,,,,,,,,0,1,0,unmatched,linas kleiza,linas kleiza
101133,Ian Mahinmi,2005,2009,2009-10,Ian Mahinmi,1079640.0,57700000.0,77414680.0,0.018711265164644716,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,ian mahinmi,ian mahinmi
101134,Wayne Simien,2005,2009,2009-10,,,57700000.0,77414680.0,,,,,,,,,0,1,0,unmatched,wayne simien,wayne simien
101135,David Lee,2005,2009,2009-10,David Lee,7000000.0,57700000.0,77414680.0,0.12131715771230503,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,david lee,david lee
101136,Salim Stoudamire,2005,2009,2009-10,,,57700000.0,77414680.0,,,,,,,,,0,1,0,unmatched,salim stoudamire,salim stoudamire
101137,Daniel Ewing,2005,2009,2009-10,,,57700000.0,77414680.0,,,,,,,,,0,1,0,unmatched,daniel ewing,daniel ewing
101138,Brandon Bass,2005,2009,2009-10,Brandon Bass,4000000.0,57700000.0,77414680.0,0.06932409012131716,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,brandon bass,brandon bass
101139,CJ Miles,2005,2009,2009-10,CJ Miles,3700000.0,57700000.0,77414680.0,0.06412478336221837,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,cj miles,cj miles
101141,Ersan Ilyasova,2005,2009,2009-10,Ersan Ilyasova,2100000.0,57700000.0,77414680.0,0.036395147313691506,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,ersan ilyasova,ersan ilyasova
101142,Ronny Turiaf,2005,2009,2009-10,Ronny Turiaf,4140000.0,57700000.0,77414680.0,0.07175043327556326,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,ronny turiaf,ronny turiaf
101143,Travis Diener,2005,2009,2009-10,Travis Diener,1740000.0,57700000.0,77414680.0,0.030155979202772965,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,travis diener,travis diener
101144,Von Wafer,2005,2009,2009-10,,,57700000.0,77414680.0,,,,,,,,,0,1,0,unmatched,von wafer,von wafer
101145,Monta Ellis,2005,2009,2009-10,Monta Ellis,11000000.0,57700000.0,77414680.0,0.19064124783362218,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,monta ellis,monta ellis
101146,Roko Ukic,2005,2009,2009-10,Roko Ukic,303232.0,57700000.0,77414680.0,0.005255320623916811,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,roko ukic,roko ukic
101147,Chris Taft,2005,2009,2009-10,,,57700000.0,77414680.0,,,,,,,,,0,1,0,unmatched,chris taft,chris taft
101148,Mile Ilic,2005,2009,2009-10,,,57700000.0,77414680.0,,,,,,,,,0,1,0,unmatched,mile ilic,mile ilic
101149,Martynas Andriuskevicius,2005,2009,2009-10,,,57700000.0,77414680.0,,,,,,,,,0,1,0,unmatched,martynas andriuskevicius,martynas andriuskevicius
101150,Lou Williams,2005,2009,2009-10,Louis Williams,4972500.0,57700000.0,77414680.0,0.0861785095320624,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,louis williams,louis williams
101152,Bracey Wright,2005,2009,2009-10,,,57700000.0,77414680.0,,,,,,,,,0,1,0,unmatched,bracey wright,bracey wright
101154,Andray Blatche,2005,2009,2009-10,Andray Blatche,3000000.0,57700000.0,77414680.0,0.05199306759098787,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,andray blatche,andray blatche
101155,Ryan Gomes,2005,2009,2009-10,Ryan Gomes,3867500.0,57700000.0,77414680.0,0.06702772963604853,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,ryan gomes,ryan gomes
101156,Robert Whaley,2005,2009,2009-10,,,57700000.0,77414680.0,,,,,,,,,0,1,0,unmatched,robert whaley,robert whaley
101158,Orien Greene,2005,2009,2009-10,,,57700000.0,77414680.0,,,,,,,,,0,1,0,unmatched,orien greene,orien greene
101159,Dijon Thompson,2005,2009,2009-10,,,57700000.0,77414680.0,,,,,,,,,0,1,0,unmatched,dijon thompson,dijon thompson
101160,Lawrence Roberts,2005,2009,2009-10,,,57700000.0,77414680.0,,,,,,,,,0,1,0,unmatched,lawrence roberts,lawrence roberts
101161,Amir Johnson,2005,2009,2009-10,Amir Johnson,3666666.0,57700000.0,77414680.0,0.06354707105719237,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,amir johnson,amir johnson
101162,Marcin Gortat,2005,2009,2009-10,Marcin Gortat,5854000.0,57700000.0,77414680.0,0.10145580589254766,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,marcin gortat,marcin gortat
101165,Alex Acker,2005,2009,2009-10,,,57700000.0,77414680.0,,,,,,,,,0,1,0,unmatched,alex acker,alex acker
101166,Uros Slokar,2005,2009,2009-10,,,57700000.0,77414680.0,,,,,,,,,0,1,0,unmatched,uros slokar,uros slokar
200745,Andrea Bargnani,2006,2010,2010-11,Andrea Bargnani,8500000.0,58044000.0,75491545.0,0.14644063124526221,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,andrea bargnani,andrea bargnani
200746,LaMarcus Aldridge,2006,2010,2010-11,LaMarcus Aldridge,11244000.0,58044000.0,75491545.0,0.1937151126731445,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,lamarcus aldridge,lamarcus aldridge
200747,Adam Morrison,2006,2010,2010-11,,,58044000.0,75491545.0,,,,,,,,,0,1,0,unmatched,adam morrison,adam morrison
200748,Tyrus Thomas,2006,2010,2010-11,Tyrus Thomas,6611570.0,58044000.0,75491545.0,0.11390617462614568,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,tyrus thomas,tyrus thomas
200749,Shelden Williams,2006,2010,2010-11,Shelden Williams,915852.0,58044000.0,75491545.0,0.015778581765557163,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,shelden williams,shelden williams
200750,Brandon Roy,2006,2010,2010-11,Brandon Roy,13520500.0,58044000.0,75491545.0,0.2329353593825374,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,brandon roy,brandon roy
200751,Randy Foye,2006,2010,2010-11,Randy Foye,4250000.0,58044000.0,75491545.0,0.07322031562263111,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,randy foye,randy foye
200752,Rudy Gay,2006,2010,2010-11,Rudy Gay,13603750.0,58044000.0,75491545.0,0.23436961615326304,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,rudy gay,rudy gay
200753,Patrick O'Bryant,2006,2010,2010-11,,,58044000.0,75491545.0,,,,,,,,,0,1,0,unmatched,patrick obryant,patrick obryant
200754,Mouhamed Sene,2006,2010,2010-11,,,58044000.0,75491545.0,,,,,,,,,0,1,0,unmatched,mouhamed sene,mouhamed sene
200755,JJ Redick,2006,2010,2010-11,JJ Redick,7250000.0,58044000.0,75491545.0,0.12490524429742954,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,jj redick,jj redick
200756,Hilton Armstrong,2006,2010,2010-11,Hilton Armstrong,992680.0,58044000.0,75491545.0,0.017102198332299635,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,hilton armstrong,hilton armstrong
200757,Thabo Sefolosha,2006,2010,2010-11,Thabo Sefolosha,3250000.0,58044000.0,75491545.0,0.05599200606436496,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,thabo sefolosha,thabo sefolosha
200758,Ronnie Brewer,2006,2010,2010-11,Ronnie Brewer,4790000.0,58044000.0,75491545.0,0.08252360278409482,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,ronnie brewer,ronnie brewer
200759,Cedric Simmons,2006,2010,2010-11,,,58044000.0,75491545.0,,,,,,,,,0,1,0,unmatched,cedric simmons,cedric simmons
200760,Rodney Carney,2006,2010,2010-11,Rodney Carney,651872.0,58044000.0,75491545.0,0.011230652608366067,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,rodney carney,rodney carney
200761,Shawne Williams,2006,2010,2010-11,Shawne Williams,885210.0,58044000.0,75491545.0,0.015250671904072772,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,shawne williams,shawne williams
200762,Oleksiy Pecherov,2006,2010,2010-11,,,58044000.0,75491545.0,,,,,,,,,0,1,0,unmatched,oleksiy pecherov,oleksiy pecherov
200763,Quincy Douby,2006,2010,2010-11,,,58044000.0,75491545.0,,,,,,,,,0,1,0,unmatched,quincy douby,quincy douby
200764,Renaldo Balkman,2006,2010,2010-11,Renaldo Balkman,1675000.0,58044000.0,75491545.0,0.028857418510095788,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,renaldo balkman,renaldo balkman
200765,Rajon Rondo,2006,2010,2010-11,Rajon Rondo,9090911.0,58044000.0,75491545.0,0.15662102887464682,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,rajon rondo,rajon rondo
200767,Josh Boone,2006,2010,2010-11,,,58044000.0,75491545.0,,,,,,,,,0,1,0,unmatched,josh boone,josh boone
200768,Kyle Lowry,2006,2010,2010-11,Kyle Lowry,5750000.0,58044000.0,75491545.0,0.09906277996003032,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,kyle lowry,kyle lowry
200769,Shannon Brown,2006,2010,2010-11,Shannon Brown,2200000.0,58044000.0,75491545.0,0.03790228102818551,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,shannon brown,shannon brown
200770,Jordan Farmar,2006,2010,2010-11,Jordan Farmar,3750000.0,58044000.0,75491545.0,0.06460616084349803,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,jordan farmar,jordan farmar
200771,Sergio Rodriguez,2006,2010,2010-11,,,58044000.0,75491545.0,,,,,,,,,0,1,0,unmatched,sergio rodriguez,sergio rodriguez
200772,Maurice Ager,2006,2010,2010-11,Maurice Ager,83305.0,58044000.0,75491545.0,0.001435204327751361,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,maurice ager,maurice ager
200776,Mardy Collins,2006,2010,2010-11,,,58044000.0,75491545.0,,,,,,,,,0,1,0,unmatched,mardy collins,mardy collins
200778,James White,2006,2010,2010-11,,,58044000.0,75491545.0,,,,,,,,,0,1,0,unmatched,james white,james white
200779,Steve Novak,2006,2010,2010-11,Steve Novak,734945.0,58044000.0,75491545.0,0.01266185996829991,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,steve novak,steve novak
200780,Solomon Jones,2006,2010,2010-11,Solomon Jones,1500000.0,58044000.0,75491545.0,0.025842464337399215,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,solomon jones,solomon jones
200781,Paul Davis,2006,2010,2010-11,,,58044000.0,75491545.0,,,,,,,,,0,1,0,unmatched,paul davis,paul davis
200782,P.J. Tucker,2006,2010,2010-11,,,58044000.0,75491545.0,,,,,,,,,0,1,0,unmatched,p j tucker,p j tucker
200783,Craig Smith,2006,2010,2010-11,Craig Smith,2300000.0,58044000.0,75491545.0,0.039625111984012126,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,craig smith,craig smith
200784,Bobby Jones,2006,2010,2010-11,,,58044000.0,75491545.0,,,,,,,,,0,1,0,unmatched,bobby jones,bobby jones
200785,Kosta Perovic,2006,2010,2010-11,,,58044000.0,75491545.0,,,,,,,,,0,1,0,unmatched,kosta perovic,kosta perovic
200786,David Noel,2006,2010,2010-11,,,58044000.0,75491545.0,,,,,,,,,0,1,0,unmatched,david noel,david noel
200788,James Augustine,2006,2010,2010-11,,,58044000.0,75491545.0,,,,,,,,,0,1,0,unmatched,james augustine,james augustine
200789,Daniel Gibson,2006,2010,2010-11,Daniel Gibson,4015334.0,58044000.0,75491545.0,0.06917741713183102,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,daniel gibson,daniel gibson
200790,Marcus Vinicius,2006,2010,2010-11,,,58044000.0,75491545.0,,,,,,,,,0,1,0,unmatched,marcus vinicius,marcus vinicius
200792,Alexander Johnson,2006,2010,2010-11,,,58044000.0,75491545.0,,,,,,,,,0,1,0,unmatched,alexander johnson,alexander johnson
200793,Dee Brown,2006,2010,2010-11,,,58044000.0,75491545.0,,,,,,,,,0,1,0,unmatched,dee brown,dee brown
200794,Paul Millsap,2006,2010,2010-11,Paul Millsap,7600000.0,58044000.0,75491545.0,0.13093515264282268,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,paul millsap,paul millsap
200796,Leon Powe,2006,2010,2010-11,Leon Powe,915852.0,58044000.0,75491545.0,0.015778581765557163,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,leon powe,leon powe
200797,Ryan Hollins,2006,2010,2010-11,Ryan Hollins,2333333.0,58044000.0,75491545.0,0.04019938322651782,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,ryan hollins,ryan hollins
200798,Cheikh Samb,2006,2010,2010-11,,,58044000.0,75491545.0,,,,,,,,,0,1,0,unmatched,cheikh samb,cheikh samb
200799,Guillermo Diaz,2006,2010,2010-11,,,58044000.0,75491545.0,,,,,,,,,0,1,0,unmatched,guillermo diaz,guillermo diaz
200801,Hassan Adams,2006,2010,2010-11,,,58044000.0,75491545.0,,,,,,,,,0,1,0,unmatched,hassan adams,hassan adams
200806,Damir Markota,2006,2010,2010-11,,,58044000.0,75491545.0,,,,,,,,,0,1,0,unmatched,damir markota,damir markota
200807,Will Blalock,2006,2010,2010-11,,,58044000.0,75491545.0,,,,,,,,,0,1,0,unmatched,will blalock,will blalock
201141,Greg Oden,2007,2011,2011-12,Greg Oden,1500000.0,58044000.0,73970553.0,0.025842464337399215,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,greg oden,greg oden
201142,Kevin Durant,2007,2011,2011-12,Kevin Durant,15506632.0,58044000.0,73970553.0,0.2671530563021156,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,kevin durant,kevin durant
201143,Al Horford,2007,2011,2011-12,Al Horford,12000000.0,58044000.0,73970553.0,0.20673971469919372,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,al horford,al horford
201144,Mike Conley,2007,2011,2011-12,Mike Conley,6611571.0,58044000.0,73970553.0,0.11390619185445525,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,mike conley,mike conley
201145,Jeff Green,2007,2011,2011-12,,,58044000.0,73970553.0,,,,,,,,,0,1,0,unmatched,jeff green,jeff green
201146,Yi Jianlian,2007,2011,2011-12,Yi Jianlian,827197.0,58044000.0,73970553.0,0.014251205981669079,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,yi jianlian,yi jianlian
201147,Corey Brewer,2007,2011,2011-12,Corey Brewer,3059000.0,58044000.0,73970553.0,0.052701398938736134,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,corey brewer,corey brewer
201148,Brandan Wright,2007,2011,2011-12,Brandan Wright,915852.0,58044000.0,73970553.0,0.015778581765557163,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,brandan wright,brandan wright
201149,Joakim Noah,2007,2011,2011-12,Joakim Noah,12000000.0,58044000.0,73970553.0,0.20673971469919372,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,joakim noah,joakim noah
201150,Spencer Hawes,2007,2011,2011-12,Spencer Hawes,4051024.0,58044000.0,73970553.0,0.06979229549996555,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,spencer hawes,spencer hawes
201151,Acie Law,2007,2011,2011-12,,,58044000.0,73970553.0,,,,,,,,,0,1,0,unmatched,acie law,acie law
201152,Thaddeus Young,2007,2011,2011-12,Thaddeus Young,7478261.0,58044000.0,73970553.0,0.12883779546550891,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,thaddeus young,thaddeus young
201153,Julian Wright,2007,2011,2011-12,,,58044000.0,73970553.0,,,,,,,,,0,1,0,unmatched,julian wright,julian wright
201154,Al Thornton,2007,2011,2011-12,,,58044000.0,73970553.0,,,,,,,,,0,1,0,unmatched,al thornton,al thornton
201155,Rodney Stuckey,2007,2011,2011-12,Rodney Stuckey,8500000.0,58044000.0,73970553.0,0.14644063124526221,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,rodney stuckey,rodney stuckey
201156,Nick Young,2007,2011,2011-12,Nick Young,3695857.0,58044000.0,73970553.0,0.06367336847908484,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,nick young,nick young
201157,Sean Williams,2007,2011,2011-12,Sean Williams,885120.0,58044000.0,73970553.0,0.015249121356212529,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,sean williams,sean williams
201158,Marco Belinelli,2007,2011,2011-12,Marco Belinelli,3377604.0,58044000.0,73970553.0,0.058190407277237954,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,marco belinelli,marco belinelli
201159,Javaris Crittenton,2007,2011,2011-12,,,58044000.0,73970553.0,,,,,,,,,0,1,0,unmatched,javaris crittenton,javaris crittenton
201160,Jason Smith,2007,2011,2011-12,Jason Smith,2500000.0,58044000.0,73970553.0,0.043070773895665354,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,jason smith,jason smith
201161,Daequan Cook,2007,2011,2011-12,Daequan Cook,3341558.0,58044000.0,73970553.0,0.057569395630900695,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,daequan cook,daequan cook
201162,Jared Dudley,2007,2011,2011-12,Jared Dudley,4250000.0,58044000.0,73970553.0,0.07322031562263111,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,jared dudley,jared dudley
201163,Wilson Chandler,2007,2011,2011-12,,,58044000.0,73970553.0,,,,,,,,,0,1,0,unmatched,wilson chandler,wilson chandler
201164,Rudy Fernandez,2007,2011,2011-12,Rudy Fernandez,2180443.0,58044000.0,73970553.0,0.0375653469781545,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,rudy fernandez,rudy fernandez
201165,Morris Almond,2007,2011,2011-12,,,58044000.0,73970553.0,,,,,,,,,0,1,0,unmatched,morris almond,morris almond
201166,Aaron Brooks,2007,2011,2011-12,,,58044000.0,73970553.0,,,,,,,,,0,1,0,unmatched,aaron brooks,aaron brooks
201167,Arron Afflalo,2007,2011,2011-12,Arron Afflalo,7562500.0,58044000.0,73970553.0,0.1302890910343877,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,arron afflalo,arron afflalo
201168,Tiago Splitter,2007,2011,2011-12,Tiago Splitter,3672000.0,58044000.0,73970553.0,0.06326235269795327,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,tiago splitter,tiago splitter
201169,Alando Tucker,2007,2011,2011-12,,,58044000.0,73970553.0,,,,,,,,,0,1,0,unmatched,alando tucker,alando tucker
201171,Carl Landry,2007,2011,2011-12,Carl Landry,8500000.0,58044000.0,73970553.0,0.14644063124526221,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,carl landry,carl landry
201172,Gabe Pruitt,2007,2011,2011-12,,,58044000.0,73970553.0,,,,,,,,,0,1,0,unmatched,gabe pruitt,gabe pruitt
201173,Marcus Williams,2007,2011,2011-12,,,58044000.0,73970553.0,,,,,,,,,0,1,0,unmatched,marcus williams,marcus williams
201174,Nick Fazekas,2007,2011,2011-12,,,58044000.0,73970553.0,,,,,,,,,0,1,0,unmatched,nick fazekas,nick fazekas
201175,Glen Davis,2007,2011,2011-12,Glen Davis,6300000.0,58044000.0,73970553.0,0.1085383502170767,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,glen davis,glen davis
201176,Jermareo Davidson,2007,2011,2011-12,,,58044000.0,73970553.0,,,,,,,,,0,1,0,unmatched,jermareo davidson,jermareo davidson
201177,Josh McRoberts,2007,2011,2011-12,Josh McRoberts,3000000.0,58044000.0,73970553.0,0.05168492867479843,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,josh mcroberts,josh mcroberts
201178,Kyrylo Fesenko,2007,2011,2011-12,,,58044000.0,73970553.0,,,,,,,,,0,1,0,unmatched,kyrylo fesenko,kyrylo fesenko
201180,Sun Sun,2007,2011,2011-12,,,58044000.0,73970553.0,,,,,,,,,0,1,0,unmatched,sun sun,sun sun
201181,Chris Richard,2007,2011,2011-12,,,58044000.0,73970553.0,,,,,,,,,0,1,0,unmatched,chris richard,chris richard
201186,Stephane Lasme,2007,2011,2011-12,,,58044000.0,73970553.0,,,,,,,,,0,1,0,unmatched,stephane lasme,stephane lasme
201187,Dominic McGuire,2007,2011,2011-12,Dominic McGuire,915852.0,58044000.0,73970553.0,0.015778581765557163,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,dominic mcguire,dominic mcguire
201188,Marc Gasol,2007,2011,2011-12,Marc Gasol,12922194.0,58044000.0,73970553.0,0.2226275584039694,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,exact_normalized_name,marc gasol,marc gasol
